entrez_id,symbol
683,BST1
57446,NDRG3
105370553,LOC105370553
105371191,LOC105371191
29914,UBIAD1
23189,KANK1
6651,SON
56673,C11orf16
3381,IBSP
401207,C5orf63
80162,ATHL1
2762,GMDS
8884,SLC5A6
111,ADCY5
51157,ZNF580
5460,POU5F1
4841,NONO
54879,ST7L
10963,STIP1
1571,CYP2E1
105378056,LOC105378056
54979,HRASLS2
7539,ZFP37
83450,LRRC48
6920,TCEA3
7429,VIL1
89839,ARHGAP11B
81050,OR5AC2
10391,CORO2B
728042,CT47A9
122704,MRPL52
9772,KIAA0195
2023,ENO1
11079,RER1
128826,MIR1-1HG
92675,DTD1
84926,SPRYD3
6348,CCL3
387700,SLC16A12
100291323,LOC100291323
5729,PTGDR
220323,OAF
3078,CFHR1
10208,USPL1
1435,CSF1
349149,GJC3
163786,SASS6
816,CAMK2B
57579,FAM135A
50854,C6orf48
23322,RPGRIP1L
401024,FSIP2
123970,C16orf78
5157,PDGFRL
56203,LMOD3
11279,KLF8
101060026,LOC101060026
6880,TAF9
1268,CNR1
80311,KLHL15
56918,C2orf83
9636,ISG15
2911,GRM1
79692,ZNF322
100329135,TRPC5OS
389207,GRXCR1
5593,PRKG2
55631,LRRC40
124801,LSM12
116028,RMI2
4990,SIX6
55012,PPP2R3C
728358,DEFA1B
26610,ELP4
11096,ADAMTS5
2323,FLT3LG
8445,DYRK2
51742,ARID4B
5876,RABGGTB
94015,TTYH2
390667,PTX4
149466,C1orf210
84623,KIRREL3
337978,KRTAP21-2
100528032,KLRC4-KLRK1
7069,THRSP
57091,CASS4
221044,UCMA
245909,DEFB106A
10524,KAT5
3799,KIF5B
594855,CPLX3
390790,ARL5C
283358,B4GALNT3
9905,SGSM2
132204,SYNPR
285782,CAGE1
513,ATP5D
126308,MOB3A
105370399,LOC105370399
401565,FAM166A
399697,CTXN2
5878,RAB5C
55900,ZNF302
122664,TPPP2
3211,HOXB1
9333,TGM5
2592,GALT
102724279,LOC102724279
128387,TATDN3
105372478,LOC105372478
8714,ABCC3
965,CD58
131096,KCNH8
23471,TRAM1
7957,EPM2A
100133053,CXorf51B
5290,PIK3CA
55312,RFK
3766,KCNJ10
79825,EFCC1
9166,EBAG9
377,ARF3
339318,ZNF181
22883,CLSTN1
338699,ANKRD42
55764,IFT122
4099,MAG
55145,THAP1
11245,GPR176
8578,SCARF1
286058,LOC286058
105379472,LOC105379472
100133941,CD24
57224,NHSL1
10657,KHDRBS1
3932,LCK
126205,NLRP8
57552,NCEH1
10054,UBA2
1265,CNN2
51303,FKBP11
100996761,LOC100996761
105378900,LOC105378900
51207,DUSP13
662,BNIP1
57409,MIF4GD
84168,ANTXR1
388585,HES5
29893,PSMC3IP
23152,CIC
56652,C10orf2
143502,OR52I2
6011,GRK1
56033,BARX1
105373987,LOC105373987
3344,FOXN2
102725031,LOC102725031
219986,OR4D11
392307,FAM221B
54014,BRWD1
402682,UFSP1
2741,GLRA1
566,AZU1
8863,PER3
92369,SPSB4
390061,OR51Q1
64853,AIDA
105376066,LOC105376066
84072,HORMAD1
135892,TRIM50
54842,MFSD6
10098,TSPAN5
10942,PRSS21
2153,F5
339451,KLHL17
105378145,LOC105378145
105371420,LOC105371420
23016,EXOSC7
7518,XRCC4
6534,SLC6A7
353322,ANKRD37
105377542,LOC105377542
4232,MEST
55294,FBXW7
343173,OR2T3
134701,RIPPLY2
140823,ROMO1
154214,RNF217
84889,SLC7A3
388282,LOC388282
6327,SCN2B
65122,PRAMEF2
105376351,LOC105376351
5708,PSMD2
170487,ACTL10
27328,PCDH11X
4065,LY75
54103,GSAP
1414,CRYBB1
259289,TAS2R43
57558,USP35
84317,CCDC115
23301,EHBP1
83698,CALN1
80274,SCUBE1
26137,ZBTB20
9615,GDA
2874,GPS2
79671,NLRX1
145581,LRFN5
8996,NOL3
223,ALDH9A1
389170,LEKR1
256471,MFSD8
284254,DYNAP
4953,ODC1
54991,C1orf159
11075,STMN2
2302,FOXJ1
79083,MLPH
8408,ULK1
93978,CLEC6A
126859,AXDND1
7032,TFF2
8767,RIPK2
114800,CCDC85A
26001,RNF167
3762,KCNJ5
647589,ANHX
9884,LRRC37A
1111,CHEK1
23601,CLEC5A
136259,KLF14
105370362,LOC105370362
90120,C9orf69
55879,GABRQ
3190,HNRNPK
23508,TTC9
79971,WLS
9296,ATP6V1F
2571,GAD1
128366,OR6P1
928,CD9
5257,PHKB
84450,ZNF512
200008,CDCP2
161247,FITM1
7920,ABHD16A
642643,LOC642643
5269,SERPINB6
64064,OXCT2
100509091,LOC100509091
4650,MYO9B
26286,ARFGAP3
10772,SRSF10
121053,C12orf45
9129,PRPF3
356,FASLG
101928870,LOC101928870
55365,TMEM176A
22862,FNDC3A
7348,UPK1B
83259,PCDH11Y
140738,TMEM37
28968,SLC6A16
6729,SRP54
55743,CHFR
649201,LOC649201
9446,GSTO1
55124,PIWIL2
727851,RGPD8
8557,TCAP
1816,DRD5
102723503,LOC102723503
644150,WIPF3
653643,GOLGA6D
84735,CNDP1
6157,RPL27A
63928,CHP2
4514,COX3
54536,EXOC6
441027,TMEM150C
123722,FSD2
10636,RGS14
3911,LAMA5
389206,BEND4
10017,BCL2L10
1244,ABCC2
51266,CLEC1B
55505,NOP10
388564,TMEM238
119695,OR52R1
23131,GPATCH8
5990,RFX2
128178,EDARADD
53345,TM6SF2
102724994,LOC102724994
9445,ITM2B
79501,OR4F5
8826,IQGAP1
57824,HMHB1
51099,ABHD5
79008,SLX1B
401285,TCP10L2
64816,CYP3A43
430,ASCL2
4799,NFX1
54821,ERCC6L
169355,IDO2
10905,MAN1A2
2132,EXT2
489,ATP2A3
100652807,LOC100652807
22995,CEP152
7481,WNT11
222229,LRWD1
338811,FAM19A2
29117,BRD7
6878,TAF6
56900,TMEM167B
4211,MEIS1
55257,MRGBP
284391,ZNF844
89781,HPS4
100131355,LOC100131355
25847,ANAPC13
10333,TLR6
3592,IL12A
6733,SRPK2
92106,OXNAD1
8690,JRKL
1965,EIF2S1
146754,DNAH2
84868,HAVCR2
8335,HIST1H2AB
643664,SLC35G6
283948,NHLRC4
137362,GOT1L1
57336,ZNF287
353134,LCE1D
5687,PSMA6
341208,HEPHL1
100144748,KLLN
10166,SLC25A15
100302736,TMED7-TICAM2
774,CACNA1B
57521,RPTOR
84280,BTBD10
23264,ZC3H7B
7766,ZNF223
125950,RAVER1
6123,RPL3L
56145,PCDHA3
123283,TARSL2
157807,CLVS1
3456,IFNB1
9578,CDC42BPB
2853,GPR31
56475,RPRM
79634,SCRN3
8975,USP13
186,AGTR2
105377821,LOC105377821
374659,HDDC3
7178,TPT1
284217,LAMA1
5551,PRF1
55573,CDV3
54954,FAM120C
100287859,FAM197Y6
11054,OGFR
100129271,C1orf68
8387,OR1E1
1662,DDX10
101927509,LOC101927509
284669,LOC284669
7011,TEP1
441476,C9orf173
10466,COG5
3741,KCNA5
60488,MRPS35
653808,ZG16
147660,ZNF578
9863,MAGI2
23580,CDC42EP4
388394,RPRML
6439,SFTPB
649935,LOC649935
116255,MOGAT1
27440,CECR5
9275,BCL7B
51548,SIRT6
257044,C1orf101
729597,SPDYE6
57670,KIAA1549
2212,FCGR2A
89932,PAPLN
23413,NCS1
401115,C4orf48
282890,ZNF311
5232,PGK2
4629,MYH11
105379595,LOC105379595
9727,RAB11FIP3
2986,GUCY2F
79783,SUGCT
335,APOA1
7327,UBE2G2
284366,KLK9
6708,SPTA1
55706,NDC1
100289635,ZNF605
55103,RALGPS2
11187,PKP3
727830,SPATA31A3
653505,PPIAL4A
8520,HAT1
1795,DOCK3
85317,BAGE4
105370641,LOC105370641
84698,CAPS2
400360,C15orf54
57182,ANKRD50
117579,RLN3
4493,MT1E
254773,LYG2
3899,AFF3
101060386,LOC101060386
100129840,LOC100129840
604,BCL6
84126,ATRIP
6572,SLC18A3
285178,LOC285178
2683,B4GALT1
378950,RBMY1E
8805,TRIM24
16,AARS
51078,THAP4
285690,LOC285690
64795,RMND5A
83959,SLC4A11
105376008,LOC105376008
145226,RDH12
4762,NEUROG1
54784,ALKBH4
81559,TRIM11
130557,ZNF513
10884,MRPS30
131540,ZDHHC19
23049,SMG1
85014,TMEM141
22974,TPX2
126668,TDRD10
4190,MDH1
55236,UBA6
10161,LPAR6
10296,MAEA
133619,PRRC1
139741,ACTRT1
85450,ITPRIP
257152,LOC257152
283927,NUDT7
5650,KLK7
197135,PATL2
158358,KIAA2026
4023,LPL
10129,FRY
51378,ANGPT4
285349,ZNF660
101929870,LOC101929870
286006,LSMEM1
84259,DCUN1D5
29968,PSAT1
90381,TICRR
83640,FAM103A1
151648,SGOL1
6102,RP2
56124,PCDHB12
440567,UQCRHL
9293,GPR52
102725106,LOC102725106
80216,ALPK1
9557,CHD1L
79613,TANGO6
165,AEBP1
100529144,CORO7-PAM16
64928,MRPL14
164118,TTC24
5514,PPP1R10
55536,CDCA7L
54933,RHBDL2
728279,KRTAP2-2
115330,GPR146
26531,OR11A1
11017,SNRNP27
2244,FGB
23345,SYNE1
8366,HIST1H4B
200634,KRTCAP3
84447,SYVN1
84528,RHOXF2
6990,DYNLT3
4323,MMP14
54345,SOX18
440836,ODF3B
220965,FAM13C
25959,KANK2
150290,DUSP18
3704,ITPA
29880,ALG5
9826,ARHGEF11
1053,CEBPE
163404,LPPR5
23559,WBP1
6402,SELL
5799,PTPRN2
55821,ALLC
441272,SPDYE3
79913,ACTR5
1489,CTF1
51527,GSKIP
102724184,LOC102724184
128308,MRPL55
100507221,LOC100507221
886,CCKAR
57633,LRRN1
23376,UFL1
5211,PFKL
56257,MEPCE
11333,PDAP1
3568,IL5RA
26228,STAP1
2965,GTF2H1
79746,ECHDC3
100996413,LOC100996413
9087,TMSB4Y
284948,SH2D6
400506,KNOP1
338620,LOC338620
9659,PDE4DIP
643037,C11orf97
6687,SPG7
55066,PDPR
11166,SOX21
8499,PPFIA2
1774,DNASE1L1
85280,KRTAP9-4
26267,FBXO10
7123,CLEC3B
90799,CEP95
54494,C11orf71
26092,TOR1AIP1
10578,GNLY
3853,KRT6A
114134,SLC2A13
9975,NR1D2
1186,CLCN7
51208,CLDN18
583,BBS2
152518,NFXL1
5932,RBBP8
55954,ZMAT5
3265,HRAS
140459,ASB6
2662,GDF10
51660,MPC1
79443,FYCO1
1019,CDK4
91687,CENPL
4741,NEFM
10863,ADAM28
2074,ERCC6
51022,GLRX2
105371944,LOC105371944
7593,MZF1
22937,SCAP
7439,BEST1
6820,SULT2B1
4153,MBL2
55215,FANCI
25789,TMEM59L
2526,FUT4
100130540,LOC100130540
121260,SLC15A4
8632,DNAH17
1907,EDN2
105379542,LOC105379542
105376875,LOC105376875
54627,MAP10
115024,NT5C3B
27249,MMADHC
2314,FLII
340260,UNCX
105378954,LOC105378954
2346,FOLH1
716,C1S
57479,PRR12
644058,LOC644058
554235,ASPDH
56103,PCDHGB2
9520,NPEPPS
79576,NKAP
128,ADH5
5493,PPL
64288,ZSCAN31
55515,ASIC4
27113,BBC3
135946,OR6B1
105379842,LOC105379842
1604,CD55
340529,PABPC1L2A
30835,CD209
286254,LOC286254
7572,ZNF24
353376,TICAM2
284611,FAM102B
6953,TCP10
4302,MLLT6
96597,TBC1D27
3683,ITGAL
3596,IL13
101929530,LOC101929530
100505724,KRTAP9-7
146845,CFAP52
84959,UBASH3B
387733,IFITM5
283420,CLEC9A
54760,PCSK4
3111,HLA-DOA
102724782,LOC102724782
79892,MCMBP
100130101,LOC100130101
1468,SLC25A10
51490,C9orf114
340393,TMEM249
390431,OR4K2
389812,LCN15
23355,VPS8
7841,MOGS
83752,LONP2
5190,PEX6
100131310,LOC100131310
3547,IGSF1
80328,ULBP2
26207,PITPNC1
9669,EIF5B
2928,GSC2
541466,CT45A1
79725,THAP9
645262,LOC645262
9050,PSTPIP2
277,AMY1B
338599,DUPD1
5626,PROP1
5023,P2RX1
11129,CLASRP
2356,FPGS
100130370,LOC100130370
1737,DLAT
58500,ZNF250
94032,CAMK2N2
30968,STOML2
146542,ZNF688
84640,USP38
7102,TSPAN7
57124,CD248
92691,TMEM169
4435,CITED1
54457,TAF7L
26071,FAM127B
10557,RPP38
101060328,LOC101060328
9938,ARHGAP25
105371035,LOC105371035
154743,C7orf60
546,ATRX
84068,SLC10A7
339487,ZBTB8OS
6514,SLC2A2
5911,RAP2A
4499,MT1M
80025,PANK2
2625,GATA3
51639,SF3B6
619208,FAM229B
998,CDC42
51020,HDDC2
83901,KRTAP9-8
125150,ZSWIM7
55345,ZGRF1
386675,KRTAP10-7
26959,HBP1
4704,NDUFA9
440193,CCDC88C
81501,DCSTAMP
10826,FAXDC2
2053,EPHX2
100526794,NT5C1B-RDH14
129880,BBS5
402415,XKRX
410,ARSA
22916,NCBP2
138474,TAF1L
6799,SULT1A2
3094,HINT1
55178,RNMTL1
10254,STAM2
727905,SPATA31A5
100130519,TMEM221
105376854,LOC105376854
283869,NPW
54606,DDX56
3965,LGALS9
80746,TSEN2
105372811,LOC105372811
10087,COL4A3BP
51320,MEX3C
390261,OR6M1
8287,USP9Y
695,BTK
50717,DCAF8
29926,GMPPA
23185,LARP4B
221395,ADGRF5
388015,RTL1
374900,ZNF568
80174,DBF4B
9499,MYOT
2774,GNAL
57595,PDZD4
402096,LOC402096
107,ADCY1
101928621,LOC101928621
5456,POU3F4
27092,CACNG4
4853,NOTCH2
54875,CNTLN
219447,OR5AS1
57665,RDH14
30814,PLA2G2E
7551,ZNF3
353355,ZNF233
6932,TCF7
56954,NIT2
2701,GJA4
25901,CCDC28A
3662,IRF4
254359,ZDHHC24
9768,KIAA0101
2019,EN1
105379654,LOC105379654
6344,SCTR
5741,PTH
54739,XAF1
3074,HEXB
80895,ILKAP
10220,GDF11
1447,CSN2
828,CAPS
57591,MKL1
101928548,LOC101928548
23334,SZT2
401036,ASB18
100132916,FAM159B
5153,PDE1B
8893,EIF2B5
11275,KLHL2
9632,SEC24C
2907,GRINA
9794,MAML1
101929373,LOC101929373
240,ALOX5
5313,PKLR
389203,SMIM20
780776,TVP23A
5605,MAP2K2
64400,AKTIP
55627,SMPD4
66002,CYP4F12
105373602,LOC105373602
4986,OPRK1
55008,HERC6
11108,PRDM4
2335,FN1
129138,ANKRD54
100507027,MRLN
1716,DGUOK
51738,GHRL
84619,ZGPAT
5481,PPID
57103,TIGAR
26034,IPCEF1
10520,ZNF211
3795,KHK
60558,GUF1
255394,TCP11L2
9917,FAM20B
1128,CHRM1
340069,FAM170A
113457,TUBA3D
100134240,LOC100134240
6493,SIM2
5874,RAB27B
100288801,FRG2C
3223,HOXC6
80004,ESRP2
79848,CSPP1
9329,GTF3C4
51602,NOP58
112885,PHF21B
55561,CDC42BPG
8726,EED
57724,EPG5
101928451,LOC101928451
23467,NPTXR
125113,KRT222
105369204,LOC105369204
64097,EPB41L4A
55324,ABCF3
4683,NBN
79837,PIP4K2C
55647,RAB20
9162,DGKI
389,RHOC
22895,RPH3A
7381,UQCRB
55760,DHX32
116173,CMTM5
150681,OR6B3
55157,DARS2
8590,OR6A2
1849,DUSP7
375298,CERKL
286499,FAM133A
84752,B3GNT9
158248,TTC16
90874,ZNF697
414301,DDI1
4547,MTTP
343472,BARHL2
254827,NAALADL2
10669,CGREF1
80725,SRCIN1
646262,LACTBL1
10050,SLC17A4
1277,COL1A1
51299,NRN1
121355,GTSF1
658,BMPR1B
29889,GNL2
23164,MPRIP
6626,SNRPA
56648,EIF5A2
205860,TRIML2
116442,RAB39B
3356,HTR2A
654463,FER1L6
9478,CABP1
2737,GLI3
8859,STK19
86,ACTL6A
51132,RLIM
158511,CSAG1
64849,SLC13A3
105369337,LOC105369337
283093,OR4C12
5435,POLR2F
27071,DAPP1
54854,FAM83E
10938,EHD1
100652824,KIAA2012
23028,KDM1A
7514,XPO1
6911,TBX6
55290,BRF2
343169,OR6F1
115703,ARHGAP33
25828,TXN2
1998,ELF2
105379617,LOC105379617
222698,NKAPL
84901,NFATC2IP
6323,SCN1A
4601,MXI1
5704,PSMC4
27340,UTP20
4077,NBR1
10199,MPHOSPH10
1410,CRYAB
101929924,LOC101929924
340351,AGBL3
105379045,LOC105379045
57554,LRRC7
84313,VPS25
7799,PRDM2
387103,CENPW
117194,MRGPRX2
5132,PDC
3489,IGFBP6
26149,ZNF658
140683,BPIFA2
2886,GRB7
113251,LARP4
8992,ATP6V0E1
219,ALDH1B1
118670,FAM24A
5568,PRKACG
65981,CAPRIN2
222662,LHFPL5
54987,C1orf123
79095,C9orf16
645037,GAGE2B
389015,SLC9A4
7044,LEFTY2
81931,ZNF93
26013,L3MBTL1
134957,STXBP5
333926,PPM1J
9880,ZBTB39
1107,CHD3
23613,ZMYND8
105370374,LOC105370374
284114,TMEM102
6456,SH3GL2
65267,WNK3
197322,ACSF3
79983,POF1B
9308,CD83
2583,B4GALNT1
79364,ZXDC
131601,TPRA1
92211,CDHR1
346606,MOGAT3
389903,CSAG3
285590,SH3PXD2B
5265,SERPINA1
55303,GIMAP4
386617,KCTD8
4025,LPO
1288,COL4A6
10768,AHCYL1
79800,CARF
9141,PDCD5
22858,ICK
338674,OR5F1
105377368,LOC105377368
253143,PRR14L
6741,SSB
55739,CARKD
124925,SEZ6
5098,PCDHGC3
55120,FANCL
377677,CA13
4921,DDR2
79228,THOC6
122525,C14orf28
8553,BHLHE40
1828,DSG1
5894,RAF1
63940,GPSM3
57215,THAP11
90853,SPOCD1
55916,NXT2
10632,ATP5L
102724828,LOC102724828
1240,CMKLR1
23746,AIPL1
637,BID
171019,ADAMTS19
84159,ARID5B
23143,LRCH1
6605,SMARCE1
196472,FAM71C
83540,NUF2
9441,MED26
49,ACR
51111,SUV420H1
92344,GORAB
390036,OR52K1
8065,CUL5
256297,PTF1A
105369316,LOC105369316
5414,SEPT4
196883,ADCY4
27034,ACAD8
4795,NFKBIL1
105376747,LOC105376747
157503,LOC157503
10917,BTNL3
2128,EVX1
105372014,LOC105372014
401466,C8orf59
501,ALDH7A1
100506217,LOC100506217
23007,PLCH1
29113,C6orf15
284532,OR14A16
56896,DPYSL5
9419,CRIPT
55269,PSPC1
89777,SERPINB12
25843,MOB4
10329,TMEM5
3604,TNFRSF9
105373474,LOC105373474
1961,EGR4
7903,ST8SIA4
84864,MINA
339906,PRSS42
6302,TSPAN31
5683,PSMA2
54681,P4HTM
10921,RNPS1
27319,BHLHE22
135112,NCOA7
10162,LPCAT3
1389,CREBL2
51411,BIN2
135932,TMEM139
770,CA11
57533,TBC1D14
84292,WDR83
100505478,LOC100505478
23276,KLHL18
7762,ZNF215
6135,RPL11
56157,TEX13A
26112,CCDC69
9590,AKAP12
2849,GPR26
79646,PANK3
113130,CDCA5
339123,JMJD8
5547,PRCP
729852,UMAD1
183,AGT
4928,NUP98
79058,ASPSCR1
129080,EMID1
8399,PLA2G10
7626,ZNF75D
105377650,LOC105377650
7023,TFAP4
57045,TWSG1
4356,MPP3
170960,ZNF721
153745,FAM71B
114791,TUBGCP5
10478,SLC25A17
3737,KCNA2
7106,TSPAN4
653820,FAM72B
9859,CEP170
23576,DDAH1
83989,FAM172A
387787,LIPT2
5816,PVALB
55854,ZC3H15
254048,UBN2
79946,C10orf95
9287,TAAR2
1522,CTSZ
728635,DHRS4L1
919,CD247
57666,FBRSL1
23409,SIRT4
5919,RARRES2
5244,ABCB4
4625,MYH7
26261,FBXO24
2998,GYS2
105371844,LOC105371844
9104,RGN
331,XIAP
7323,UBE2D3
28959,TMEM176B
6704,SPRR2E
55718,POLR3E
387032,ZKSCAN4
116115,ZNF526
28951,TRIB2
5077,PAX3
81858,SHARPIN
11199,ANXA10
133482,SLCO6A1
8532,CPZ
1807,DPYS
85313,PPIL4
11035,RIPK3
7156,TOP3A
57178,ZMIZ1
283171,C11orf44
4489,MT1A
10611,PDLIM5
3886,KRT35
100129852,LOC100129852
9992,KCNE2
259290,TAS2R31
339541,C1orf228
146429,SLC22A31
6568,SLC17A1
56606,SLC2A9
100131878,LOC100131878
5965,RECQL
80095,ZNF606
9420,CYP7B1
2695,GIP
105379290,LOC105379290
8801,SUCLG2
28,ABO
51074,APIP
200132,TCTEX1D1
24149,ZNF318
27013,CNPPD1
266918,D21S2090E
54796,BNC2
10880,ACTL7B
2107,ETF1
150082,LCA5L
341032,C11orf53
7456,WIPF1
6853,SYN1
25822,DNAJB5
57030,SLC17A7
10308,ZNF267
2559,GABRA6
441457,NUTM2G
260434,PYDC1
100130573,LOC100130573
85462,FHDC1
105379575,LOC105379575
105376908,LOC105376908
5662,PSD
441151,TMEM151B
197131,UBR1
10744,PTTG2
4019,LPAL1
5202,PFDN2
1352,COX10
51390,AIG1
93663,ARHGAP18
57496,MKL2
84271,POLDIP3
23255,MTCL1
7741,ZSCAN26
6098,ROS1
440563,HNRNPCL2
342372,PKD1L3
140625,ACTRT2
2828,GPR4
163131,ZNF780B
161,AP2A2
101928675,LOC101928675
389124,IQCF5
105376153,LOC105376153
5526,PPP2R5B
64321,SOX17
4907,NT5E
54929,TMEM161A
81688,C6orf62
3792,KEL
79037,PVRIG
114569,MAL2
8362,HIST1H4K
4335,MNT
60625,DHX35
4863,NPAT
123775,C16orf46
84976,DISP1
6414,SEPP1
100996637,LOC100996637
219770,GJD4
646486,FABP12
149111,CNIH3
1501,CTNND2
51523,CXXC5
286151,FBXO43
100533106,ZHX1-C8orf76
57645,POGK
105369728,LOC105369728
7874,USP7
642597,C18orf42
55829,VIMP
56269,IRGC
105378846,LOC105378846
440093,H3F3C
130399,ACVR1C
26224,FBXL3
148523,CIART
9702,CEP57
2961,GTF2E2
79758,DHRS12
9083,BPY2
310,ANXA7
389257,LRRC14B
22800,RRAS2
6683,SPAST
55681,SCYL2
11162,NUDT6
79170,PRR15L
100287364,USP17L18
1770,DNAH9
58533,SNX6
23098,SARM1
389090,OR6B2
57157,PHTF2
152078,PQLC2L
54490,UGT2B28
440981,LOC440981
377047,PRSS45
117289,TAGAP
26088,GGA1
9971,NR1H4
1198,CLK3
579,NKX3-2
23085,ERC1
6547,SLC8A3
83482,SCRT1
5928,RBBP4
55966,AJAP1
187,APLNR
818,CAMK2G
9399,STOML1
2658,GDF2
646000,SLC35G4
112939,NACC1
8780,RIOK3
51053,GMNN
23521,RPL13A
64770,CCDC14
91683,SYT12
642730,LOC642730
5356,PLRG1
64167,ERAP2
10859,LILRB1
2086,ERV3-1
8192,CLPP
443,ASPA
127262,TPRG1L
644809,C15orf56
29071,C1GALT1C1
55211,DPPA4
10287,RGS19
93190,C1orf158
105379538,LOC105379538
105376887,LOC105376887
65055,REEP1
20,ABCA2
10723,SLC12A7
3998,LMAN1
105372844,LOC105372844
80227,PAAF1
712,C1QA
57475,PLEKHH1
644070,LOC644070
29959,NRBP1
23218,NBEAL2
7704,ZBTB16
56099,PCDHGB7
80207,OPA3
100499483,CCDC180
9532,BAG2
3052,HCCS
64799,IQCH
100653061,LOC100653061
8913,CACNA1G
140,ADORA3
51186,WBP5
4610,MYCL
64919,BCL11B
140710,SOGA1
55527,FEM1A
142683,ITLN2
4886,NPY1R
54908,SPDL1
219464,OR5T2
342527,SMTNL2
10992,SF3B2
2219,FCN1
79000,AUNIP
121273,C12orf54
114548,NLRP3
8341,HIST1H2BN
1600,DAB1
50614,GALNT9
100652894,LOC100652894
91782,CHMP7
7568,ZNF20
84519,ACRBP
6965,TRG
56987,BBX
441430,ANKRD20A2
90625,ERVH48-1
4298,MLLT1
25934,NIPSNAP3A
10420,TESK2
3695,ITGB7
9801,MRPL19
1028,CDKN1C
84955,NUDCD1
126204,NLRP13
105370295,LOC105370295
9793,CKAP5
100526737,RBM14-RBM4
316,AOX1
3107,HLA-C
219749,ZNF25
79888,LPCAT1
100130097,KIF28P
286887,KRT6C
9229,DLGAP1
1464,CSPG4
5525,PPP2R5A
102724175,LOC102724175
861,RUNX1
57608,KIAA1462
54858,PGPEP1
23367,LARP1
283160,OR8D2
22822,PHLDA1
3559,IL2RA
9665,KIAA0430
2940,GSTA3
55617,TASP1
273,AMPH
59084,ENPP5
7265,TTC1
6662,SOX9
66035,SLC2A11
55041,PLEKHB2
11141,IL1RAPL1
2352,FOLR3
79149,ZSCAN5A
55703,POLR3B
1749,DLX5
58496,LY6G5B
101060351,TBC1D3K
7098,TLR3
57120,GOPC
10471,PFDN6
4447,MSK9
54469,ZFAND6
245938,DEFB125
10553,HTATIP2
9950,GOLGA5
1161,ERCC8
100887824,DDX11L11
55084,SOBP
558,AXL
84064,HDHD2
29789,OLA1
23048,FNBP1
6526,SLC5A3
56548,CHST7
83461,CDCA3
55929,DMAP1
3240,HP
728656,DMRTC1B
9362,CPNE6
2637,GBX2
51635,DHRS7
348303,SELV
2395,FXN
994,CDC25B
51016,EMC9
23500,DAAM2
91662,NLRP12
83897,KRTAP3-2
105369237,LOC105369237
5335,PLCG1
64130,LIN7B
55357,TBC1D2
4716,NDUFB10
203523,ZNF449
343641,TGM6
10838,ZNF275
133121,ENPP6
285672,SREK1IP1
79870,BAALC
105371935,LOC105371935
541578,CXorf40B
7414,VCL
6795,AURKC
55793,FAM63A
255027,MPV17L
4128,MAOA
55190,NUDT11
101928242,LOC101928242
343069,HNRNPCL1
25764,HYPK
10250,SRRM1
101929991,LOC101929991
10300,KATNB1
105373395,LOC105373395
8623,ASMTL
132954,PDCL2
102723553,LOC102723553
91526,ANKRD44
139604,MAGEB16
257106,ARHGAP30
161582,DYX1C1
6223,RPS19
4580,MTX1
54602,NDFIP2
343505,NBPF7
80758,PRR7
10083,USH1C
1310,COL19A1
51332,SPTBN5
105372204,LOC105372204
154872,C7orf77
29922,NME7
56681,SAR1A
101930111,LOC101930111
83594,NUDT12
254272,TBC1D28
102725060,LOC102725060
2770,GNAI1
102724441,LOC102724441
79567,FAM65A
119,ADD2
146956,EME1
5468,PPARG
100132612,LOC100132612
100130705,LOC100130705
4849,CNOT3
51666,ASB4
10971,YWHAQ
105376900,LOC105376900
1579,CYP4A11
100128569,C19orf71
161882,ZFPM1
7547,ZIC3
3751,KCND2
6928,HNF1B
202865,C7orf33
105374301,LOC105374301
25897,RNF19A
10399,GNB2L1
3658,IREB2
9780,PIEZO1
105379650,LOC105379650
84934,RITA1
388327,C17orf100
6356,CCL11
6478,SIAH2
5737,PTGFR
343035,RD3
203190,LGI3
100130778,LOC100130778
10216,PRG4
1443,CSH2
51465,UBE2J1
23624,CBLC
100996939,PYURF
824,CAPN2
57587,CFAP97
50862,RNF141
83743,GRWD1
124976,SPNS2
5165,PDK3
80319,CXXC4
9644,SH3PXD2A
2919,CXCL1
9025,RNF8
10426,TUBGCP3
153830,RNF145
5601,MAPK9
64412,GZF1
149643,SPATA45
4998,ORC1
55020,TTC38
11104,KATNA1
2331,FMOD
220388,CCDC89
100130345,LOC100130345
8453,CUL2
51750,RTEL1
286362,OR13C9
353500,BMP8A
84631,SLITRK2
7077,TIMP2
57099,AVEN
90737,PAGE5
54432,YIPF1
26046,LTN1
53829,P2RY13
9913,SUPT7L
1140,CHRNB1
105379799,LOC105379799
23646,PLD3
521,ATP5I
105377132,LOC105377132
6489,ST8SIA1
5886,RAD23A
55908,C19orf80
3219,HOXB9
80000,GREB1L
51614,ERGIC3
23247,KIAA0556
8722,CTSF
973,CD79A
57720,GPR107
7733,ZNF180
23479,ISCU
7965,AIMP2
83876,MRO
105369200,LOC105369200
64109,CRLF2
55320,MIS18BP1
404636,FAM45A
4695,NDUFA2
79833,GEMIN6
22891,ZNF365
338707,B4GALNT4
6774,STAT3
55153,SDAD1
51678,MPP6
11253,MAN1B1
219995,MS4A15
341405,ANKRD33
5771,PTPN2
1861,TOR1A
401089,FOXL2NB
102723532,LOC102723532
347527,ARSH
105370707,LOC105370707
207063,DHRSX
63973,NEUROG2
57232,ZNF630
158880,USP51
10665,C6orf10
285601,GPR150
