umls_cui,name
C2987469,Substance-induced psychotic disorder
C0235430,Ketonemia
C0221002,Hyperparathyroidism primary
C0549418,Urine flow decreased
C0034935,Extensor plantar response
C0011875,Diabetic vascular disorder
C0153392,Nasopharyngeal cancer
C0267412,Thrombosis mesenteric vessel
C0085625,Hypoalgesia
C0521619,Pelvi-ureteric obstruction
C0877792,Circadian rhythm sleep disorder
C0151766,Liver function test abnormal
C0426959,Akinaesthesia
C0014852,Oesophageal disorder
C0343401,Methicillin-resistant Staphylococcus aureus infection
C0175167,Acneiform eruption
C0087169,Withdrawal symptom
C0852932,Arthropod sting
C0748318,Progressive renal failure
C0018801,Cardiac failure
C0877047,Occult blood positive
C0853254,Nasal passage irritation
C0030848,Peyronie's disease
C0010495,Cutis laxa
C0025286,Meningioma
C0018099,Gout
C0424489,Chapped lips
C0277794,Prostration
C0235710,Chest discomfort
C0033775,Anal pruritus
C0410916,Death neonatal
C1142017,Glabellar reflex abnormal
C0542075,Local throat irritation
C0854504,Enterococcal bacteraemia
C0683369,Consciousness clouding
C0392702,Abnormal involuntary movements
C0948447,Chromosomal mutation
C0856100,Pancreatitis aggravated
C0263105,Abdominal wall abscess
C0221204,Osteolysis
C0019385,Meningoencephalitis herpetic
C0151827,Eye pain
C1737224,Post procedural swelling
C0004030,Aspergillosis
C2711227,Hepatic steatosis
C1698480,Supraventricular tachyarrhythmia
C1701474,Argumentativeness
C0857495,Sore nose
C0024291,Hemophagocytic lymphohistiocytosis
C0235680,Vaginitis ulcerative
C1282799,Penile swelling
C1956391,Temporal arteritis
C0013418,Abnormal labour
C1527330,Pyridoxine deficiency
C2939062,Respiratory tract oedema
C2609176,Kounis syndrome
C0438237,Hepatic enzyme abnormal
C0876973,Lung infection
C0022346,Jaundice
C0221030,Hyperviscosity syndrome
C3160830,Prostatic dysplasia
C0031190,Persistent foetal circulation
C0948824,Haemorrhagic anaemia
C0541831,Choreiform
C0155305,Optic ischaemic neuropathy
C0159658,Clavicle fracture
C0000833,Abscess
C0014173,Endometrial hyperplasia
C0015734,Faecalith
C0235357,Tooth hypoplasia
C0877605,Burning anal
C0948806,Catheter related complication
C0156312,Testicular atrophy
C0032519,Polymenorrhoea
C0270971,Floppy infant
C0267380,Ileitis regional
C0332563,Papule
C0085602,Polydipsia
C0151736,Accidental injury
C0151865,Pregnancy test false positive
C1261167,Sperm concentration
C0476414,Thyroid function test abnormal
C0597457,Skeletal injury
C1955743,Mineralocorticoid deficiency
C0850569,Allergic rash
C0231246,Weight gain poor
C0853782,Blood creatine phosphokinase abnormal
C0021099,Impetigo
C0035302,Retinal artery occlusion
C1504465,Device malfunction
C0030521,Parathyroid tumour
C0860514,Dreamy state
C0234934,Urticaria vesiculosa
C0042909,Vitreous haemorrhage
C1510497,Lenticular opacities
C0038587,Withdrawal syndrome
C2364164,Fluid imbalance
C0232191,Reflex bradycardia
C1167750,Hoigne's syndrome
C1096355,Electrocardiogram U-wave abnormality
C1608945,Exfoliative rash
C0853750,Blood magnesium decreased
C0151892,Retinal pigmentation
C0020649,Hypotension
C0600041,Bladder infection
C0029429,Osteochondrosis
C0016479,Food poisoning
C0030517,Parathyroid disorder
C0013595,Eczema
C0342406,Pituitary haemorrhage
C0085702,Monocytosis
C0032319,Pneumopericardium
C0853348,Arthropod bite
C0009193,Coccydynia
C0856171,Coronary artery disease aggravated
C0262428,Collagen-vascular disease
C1142249,Infected cyst
C0858346,Gastrointestinal ulcer perforation
C0853015,Blood growth hormone increased
C1610056,Antinuclear antibody increased
C0392699,Dysaesthesia
C0235504,Thrombophlebitis of the leg
C0344357,Nocturnal dyspnoea
C0042164,Uveitis
C0740278,Pelvic peritoneal adhesions
C0042143,Uterine rupture
C0018991,Hemiplegia
C0024031,Low back pain
C0039621,Tetany
C2609183,Abnormal withdrawal bleeding
C0233485,Apprehension
C0271355,VIth nerve paralysis
C1306889,Peripheral arterial occlusive disease
C0262431,Spinal compression fracture
C0155001,Subjective visual disturbances
C3665900,Intraspinal bleeding
C0340726,Embolism venous
C0039503,Tendonitis
C0852977,Epilepsy aggravated
C1527249,Colorectal cancer
C0027697,Nephritis
C1142492,Postinfarction angina
C0857144,Metastatic pain
C0232826,Antidiuresis
C0029445,Osteonecrosis
C1535879,Vessel puncture site bruise
C0428977,Bradycardia
C0014431,Enzyme induction
C0152009,WBC abnormal NOS
C0032343,Poisoning
C0022951,Lactose intolerance
C0349702,Corneal scar
C0152447,Urethral discharge
C0151785,Mucous membrane disorder
C0030567,Parkinson's disease
C0020458,Hyperhidrosis
C0549478,Device expulsion
C0474444,Corneal stromal edema
C0276141,Bronchitis viral
C0857035,Acute anaphylaxis
C0232267,Pericardial rub
C0013240,Alveolar osteitis
C1696946,Polyomavirus-associated nephropathy
C0151602,Swelling face
C0750272,Unilateral vision loss
C0018813,Myocardial rupture
C0520933,Spermatogenesis abnormal
C0025290,Meningitis aseptic
C3160754,Atypical femur fracture
C0268733,Acute nephritis
C0021776,Intermittent explosive disorder
C0262578,Night cramps
C0019187,Hepatitis alcoholic
C0040137,Thyroid nodule
C0948815,Catheter site erythema
C0162848,Eruption lichenoid
C0022890,Labyrinthine disorder
C0438235,Liver function test normal
C0042961,Volvulus
C0919568,Impatience
C0542247,Tremulousness
C0020498,Senile ankylosing vertebral hyperostosis
C0021122,Impulse-control disorder
C0234975,Convulsions aggravated
C0877440,Erythema periorbital
C0022821,Kyphosis
C0043037,Common wart
C0497217,Other disorders of eye
C0017658,Glomerulonephritis
C0152227,Lacrimation increased
C0151814,Coronary artery occlusion
C0238198,Gastrointestinal stromal tumour
C0553980,Endocardial fibrosis
C0017638,Glioma
C0027721,Lipoid nephrosis
C1167745,Extremity necrosis
C0853893,Device interaction
C0741921,Cardiac enzymes increased
C0302858,Protein-losing gastroenteropathy
C0521172,Eschar
C1142166,Brugada syndrome
C0521305,Assisted fertilisation
C0025162,Megacolon toxic
C1112677,Protein allergy
C0006111,Brain disorder NOS
C0686377,Metastases to central nervous system
C1167868,Perinephric collection
C0235162,Difficulty sleeping
C0008325,Cholecystitis
C0262627,Seroma
C0004095,Asthenopia
C0235492,Raynaud-like disorder
C0340279,Ventricular hypertrophy
C0017566,Gingival hyperplasia
C0040264,Tinnitus
C0035317,Retinal haemorrhage
C0266648,Blighted ovum
C0278016,Faeces hard
C0033687,Proteinuria
C0019557,Hip fracture
C0085639,Fall
C0149958,Complex partial seizures
C0345996,Milia
C0271468,Eustachian tube disorder
C0031039,Pericardial effusion
C0018081,Gonorrhoea
C0853020,Blood oestrogen increased
C0948369,Myocardial reinfarction
C0271738,Secondary adrenocortical insufficiency
C3495801,Granulomatosis with polyangiitis
C0274435,Transfusion reaction
C0853336,Corneal infiltrates
C0242785,Drug - food interaction
C0263634,Excessive granulation tissue
C0151464,Injection site abscess
C0406458,Diffuse alopecia
C0859371,Lip burning sensation of
C0030922,Peptic ulcer haemorrhage
C0024103,Breast mass
C0393593,Dystonia
C0863100,Tightness in jaw
C1457883,Aggressive reaction
C3203356,Hypoprothrombinaemia
C0232693,Borborygmi
C0856105,Hepatitis aggravated
C0854121,Gastrointestinal motility disorder
C0221021,Microangiopathic haemolytic anaemia
C0400930,Chronic hepatic failure
C0015944,Premature rupture of membranes
C0235119,Hunger abnormal
C0023222,Leg pain
C1262010,Post lumbar puncture syndrome
C0919882,Incision site haemorrhage
C1096448,Bronchopneumopathy
C0405580,Adrenal cortical hypofunction
C0339916,Viral upper respiratory tract infection
C0876994,Cardiotoxicity
C0427144,Toe walking
C0521591,Paraesthesia oral
C0022735,Klinefelter's syndrome
C0233494,Tension
C0855329,Electrocardiogram change
C0085762,Alcohol abuse
C0272774,Foot fracture
C0005967,Bone neoplasm
C0549567,Pigmentation disorder
C0858708,Itch burning
C0006705,Calcium metabolism disorder
C1527358,Phototoxicity
C0235857,Lacrimation decreased
C0242151,Violent
C0521510,Implant site reaction
C0460048,Large intestinal obstruction
C0524702,Pulmonary thromboembolism
C0019163,Hepatitis B
C0577730,Family stress
C0852909,Blood bicarbonate decreased
C0032739,Tuberculin test positive
C0031157,Peritonsillar abscess
C0020517,Hypersensitivity
C0852990,Blood thromboplastin decreased
C0033999,Pterygium
C1697747,Laryngeal haemorrhage
C0236065,Oedema mouth
C0034011,Puberty
C0281982,Skin swelling
C0553548,Angiitis necrotising
C0521987,Pre-existing disease
C1608410,Head titubation
C0020672,Body temperature decreased
C0235295,Abdominal distress
C1868693,Localised intraabdominal fluid collection
C0020635,Hypopituitarism
C0240204,Paresthesia lips
C0549634,Lipids abnormal
C1112709,Unspecified non-gonococcal urethritis (NGU)
C0009952,Febrile convulsion
C0021308,Infarction
C0021564,Insect bite NOS
C0004623,Bacterial infection
C0542127,Oversedation
C0241164,Skin tenderness
C1096444,Altered visual depth perception
C0236171,Infection susceptibility increased
C0435632,Hand fracture
C0007933,Chalazion
C0151699,Haemorrhage intracranial
C0233844,Clumsiness
C2363829,Semen analysis abnormal
C0043352,Dry mouth
C0948693,Post procedural discharge
C3160766,Supine hypotension
C0221733,Paradoxical pressor response
C0013985,Emotional disturbance NOS
C0273482,Nerve compression
C0151885,Reaction aggravation
C0038987,Sweat gland tumour
C0853246,Eczema exacerbated
C0280028,Refractory anemia with excess blasts in transformation
C0020557,Hypertriglyceridaemia
C0007787,Transient ischaemic attack
C0231471,Posture abnormal
C0521626,Bladder fibrosis
C0039128,Syphilis
C0860155,Non-Q wave MI
C0018808,Cardiac murmur
C0575081,Gait disturbance
C0004114,Astrocytoma
C0031345,Pharyngeal disorder
C2720436,Pleural fibrosis
C0014553,Petit mal epilepsy
C0877639,Gingival blister
C0542346,Pimples
C0349790,Exacerbation of asthma
C2955673,Urate nephropathy
C0853908,Oropharyngeal swelling
C1112261,Gaze palsy
C0206171,Community acquired infection
C0553698,Monocyte count increased
C0567085,Uterine pain
C0151772,Manic psychosis
C0344315,Depressed mood
C1522058,Coagulation necrosis
C0428908,Sinoatrial node dysfunction
C0030318,Panic reaction
C1142277,Brown urine
C0009319,Colitis
C0234146,Areflexia
C0042139,Uterine perforation
C0795690,Omphalocele
C0151994,Uterine enlargement
C0007286,Carpal tunnel syndrome
C0033797,Pseudodementia
C0011630,Fungal skin infection
C1868809,Catheter thrombosis
C0270697,Lumbar puncture headache
C1527411,Retinal vein thrombosis
C0024141,Systemic lupus erythematosus
C0151511,Breast atrophy
C0857027,Feeling sick
C0917805,Transient cerebral ischemia
C0034050,Alveolar proteinosis
C0235048,Smarting
C0242301,Furuncle
C0005683,Calculus bladder
C0543467,Surgery
C0023055,Laryngeal neoplasm
C1142358,Lactic acidosis syndrome
C0276226,Herpes simplex encephalitis
C0241237,Dysstasia
C0151836,Paranoid reaction
C0151601,Conjunctival oedema
C0162316,Iron deficiency anaemia
C3544094,Arterial thromboembolism
C0008909,Claustrophobia
C0546956,Onychoclasis
C0595902,Blood chloride decreased
C0232695,Bowel sounds decreased
C0860603,Anxiety symptoms NOS
C0576995,Pharyngeal haemorrhage
C0151825,Bone pain
C0599918,Nephrotoxicity
C1112371,Anterior chamber pigmentation
C0040953,Trichotillomania
C0035127,Repetitive strain injury
C0235396,Hypertonicity
C0151970,Oesophageal ulcer
C0018213,Basedow's disease
C0856095,Vomiting aggravated
C1096714,Infusion site infection
C0028081,Night sweats
C0001339,Pancreatitis acute
C0034544,Radiculitis
C0235146,Euphoric mood
C0442874,Neuropathy
C0276680,Candida albicans infection
C0235050,Tingling skin
C1167709,Epidermal necrosis
C0553690,Reversible ischaemic neurological deficit
C0023186,Learning disorder
C0038661,Suicide
C0549294,Neutropenia aggravated
C0232452,Cutis anserina
C0262593,Peripheral nerve injury
C0023860,Listeriosis
C0424024,Delusional perception
C0277925,Peripheral coldness
C0038525,Subarachnoid haemorrhage
C0948376,Electrocardiogram ST-T segment abnormal
C0028077,Night blindness
C1112762,Blood methaemoglobin present
C0558919,Stress at work
C0277577,Psychic disturbance
C1384353,Infestation
C0549475,Lipase increased
C0155789,Oesophageal varices haemorrhage
C0020683,Hypovolaemic shock
C0079102,Cerebral thrombosis
C0014518,Toxic epidermal necrolysis
C0235283,Ear buzzing
C0578159,Antibiotic-associated diarrhea
C0040147,Thyroiditis
C1096106,Wound complication
C0332691,Scald
C0015523,Factor XI deficiency
C0017662,Glomerulonephritis membranoproliferative
C0036835,TIBC
C0235030,Neurologic reaction
C0919666,Venipuncture site hemorrhage
C0239376,Pain of lower extremities
C0151671,Glucose tolerance decreased
C0240322,Menstruation delayed
C0265050,Vena cava thrombosis
C0854331,Herpes simplex dermatitis
C0281839,Oesophageal rupture
C0850149,Dry cough
C0854144,Septic arthritis streptobacillus
C0580531,White blood cell count abnormal
C0013781,Electric shock
C0042548,Plantar warts
C0242339,Dyslipidaemia
C0151692,Impaired healing
C0151779,Melanoma skin
C0333286,Splinter haemorrhages
C0000727,Acute abdomen
C0018916,Haemangioma
C0004604,Back pain
C0858814,Hepatitis symptom
C0151636,Ventricular extrasystoles
C0239343,Acral erythema
C1167654,Acute prerenal failure
C0973461,Dysphasia
C0153619,Ureteric cancer
C0221260,Nail dystrophy
C0003504,Aortic valve incompetence
C0038220,Status epilepticus
C0423773,Skin scaly
C1096243,Central line infection
C0155919,Acute pulmonary oedema
C0455204,Homicidal ideation
C1411873,Ovulation disorder
C0740380,Varicella zoster
C0235564,Sneezing excessive
C1735373,Acute uveitis
C0347950,Asthmatic attack
C0948779,Gastrointestinal hypomotility
C0151467,Adrenocortical insufficiency acute
C0085680,Hypochloraemia
C0028754,Obesity
C0004812,Basilar artery syndrome
C0264734,Dilatation atrial
C0857494,Unresponsive to stimuli
C0006272,Obliterative bronchiolitis
C0560046,Unable to walk
C0520571,Biliary fibrosis
C1504452,Implant site pain
C0019345,Herpes labialis
C1611167,Waist circumference increased
C0333244,Edema transient
C0023051,Laryngeal disorder
C0155540,Otorrhoea
C0232807,Function kidney decreased
C0021831,Unspecified disorder of intestine
C0853289,Blood bilirubin normal
C1112353,Medical device complication
C0235546,Hypopnoea
C0341117,Esophageal erosions
C0042928,Vocal cord paralysis
C0744369,Genital lesion
C0020540,Malignant hypertension
C0346647,Malignant neoplasm of pancreas
C0853847,Pathogen resistance
C1527383,Morphoea
C0010200,Cough
C0860745,Blood monocytes increased
C0475746,Light anaesthesia
C0483455,Prothrombin time ratio
C1736167,Systemic allergic reaction
C0948482,Analgesic effect
C0022568,Keratitis
C0019621,Langerhans' cell histiocytosis
C0019156,Venoocclusive liver disease
C0030591,Paroxysmal ventricular tachycardia
C0235113,Emotional poverty
C1959797,Allergic hepatitis
C0152027,Sensory disturbance
C1456784,Paranoia
C0242669,Retained placenta
C0685938,Gastrointestinal neoplasm malignant
C1263960,Diabetic coma
C0019340,Herpes NOS
C0268543,N-acetylglutamate synthase deficiency
C0232940,Amenorrhea secondary
C0022104,Irritable bowel syndrome
C0232498,Abdominal tenderness
C0339478,Arteriosclerotic retinopathy
C0020532,Hypersplenism
C0085607,Volume blood increased
C0027121,Myositis
C0085582,Neuritis retrobulbar
C0553702,Ca++ increased
C0010043,Ulcerative keratitis
C0853330,Peripheral neuropathy aggravated
C0521706,Cataract unilateral
C0026825,Muscle tone flaccid
C0023646,Lichen planus
C0242788,Breast neoplasm NOS male
C1510431,Thrombophlebitis superficial
C0860801,Glucose low
C0015668,Fat necrosis
C0877267,Peritonsillitis
C0158281,Cervicobrachial syndrome
C0553692,Haemorrhagic stroke
C0005741,Blepharitis
C0221384,Follicular conjunctivitis
C1096213,Cannula site reaction
C1262018,Transplant failure
C0494165,Metastases to liver
C0151998,Uterine spasm
C0035508,Rhonchi
C0239211,Oedema auricular
C0877035,Oestrogenic effect
C0021933,Intussusception
C0877306,Iris hyperpigmentation
C1739422,Opioid naive
C0853226,International normalised ratio decreased
C0022665,Renal neoplasm
C1095967,Psychiatric evaluation abnormal
C0853089,Intentional self-injury
C0919267,Ovarian neoplasm
C0038435,Stress
C0919578,Idiosyncratic drug reaction
C0852913,Blood amylase increased
C0033246,Proctitis
C0231274,Heat intolerance
C0013687,Effusion
C0029442,Osteomalacia
C1142520,Nail pigmentation
C0423086,Staring
C0080174,Spina bifida occulta
C0877664,Gastrointestinal cramps
C1720798,Radiation recall reaction (dermatologic)
C0728936,Unspecified circulatory system disorder
C0876980,Headache aggravated
C0856761,Budd-Chiari syndrome
C0521476,Nail bed infection
C0015459,Face injury
C0038273,Stereotypy
C0238309,Ischaemic neuropathy
C0012624,Intervertebral discitis
C0235031,Neurological symptom
C0152169,Renal colic
C0600228,Cardio-respiratory arrest
C0221714,Injection site infection
C0008031,Chest pain
C1565662,Acute renal insufficiency
C0274714,Adrenergic syndrome
C2931822,Nasopharyngeal carcinoma
C0520594,Breast microcalcification
C0085383,Hypocapnia
C0730345,Microalbuminuria
C0010418,Cryptosporidiosis infection
C1698259,HCV coinfection
C0241266,Subcutaneous abscess
C0679429,Platelet dysfunction
C0001364,Acute yellow liver atrophy
C0232200,Gallop rhythm
C0240671,Activated partial thromboplastin time prolonged
C0235648,Breast enlargement female
C0029456,Osteoporosis
C0159066,Abdominal rigidity
C0423226,Corneal pigmentation
C0856137,Uterine fibroids aggravated
C0038238,Steatorrhoea
C0011269,Vascular dementia
C0877237,Traumatic fracture
C0029944,Overdose
C0877225,Bone density decreased
C2979982,Vaginal haemorrhage
C0750151,Vaso-occlusive crisis
C0282548,Leukostasis
C0220983,Metabolic alkalosis
C0155170,Conjunctival cyst
C0849916,Generalised erythema
C0238656,Painful ankle
C0234930,Skin odour abnormal
C0024050,Lower gastrointestinal haemorrhage
C1168290,Drug-induced hypersensitivity syndrome
C0232602,Retching
C0042373,Angiopathy
C0851302,Shock hypoglycaemic
C0338375,Aseptic peritonitis
C0020580,Hypoaesthesia
C0235140,Drug maladministration
C0549389,Wound discharge increased
C0030354,Papilloma
C0936250,Eczema herpeticum
C0424295,Hyperkinesia
C1096034,Infusion site induration
C0012817,Diverticulum
C0424323,Violent behavior
C0302295,Eruption
C0019159,Hepatitis A
C0232599,Bilious vomiting
C0413252,Hypothermia
C0549264,Sensation of blood flow
C1527348,Brain hypoxia
C0235567,Sputum increased
C0549376,Plasma osmolality decreased
C0235325,Gastric haemorrhage
C0149778,Soft tissue infection
C0025309,Meningoencephalitis
C0032000,Pituitary adenoma
C0423823,Nail thinning
C0043387,Yawning
C0005411,Atresia biliary
C0748052,Erythrodermic psoriasis
C0742224,Candida cervicitis
C0877508,Irritation gum
C0037929,Spinal cord injury
C2363912,Respiratory failure aggravated
C0858751,Lip blister
C0007869,Uterine cervical erosion
C0014860,Oesophageal perforation
C0405106,Retained placenta or membranes
C0877468,Rash mouth
C0948818,Catheter site phlebitis
C0302810,Uraemic syndrome
C0239836,Paraesthesia hand
C1262109,Procedural hypotension
C0149911,Hypercalcaemia of malignancy
C0020457,Diabetic hyperosmolar coma
C0031575,Phocomelia
C0029396,Ectopic ossification
C0007760,Cerebellar syndrome
C0151555,Cinchonism
C0349410,Organ failure
C0750857,Alkaline phosphatase serum increased
C1295585,Decreased vibratory sense
C0393760,Initial insomnia
C0262988,Cutaneous vasculitis
C0003431,Antisocial personality disorder
C0853019,Blood thyroid stimulating hormone increased
C0034012,Delayed puberty
C0393444,Meningitis chemical
C0577559,Mass
C0221166,Paraparesis
C0009144,Tongue coated
C0231694,Festinating gait
C0034074,Pulmonary infarction
C0002940,Aneurysm
C1142034,Tandem gait test abnormal
C0151586,Partial permanent deafness
C0221150,Odynophagia
C0859996,Corneal sensitivity decreased
C0581912,Sensation of heaviness
C0549383,Ovarian hyperstimulation
C0021845,Intestinal perforation
C0587054,Numbness in fingers
C0264733,Dilatation ventricular
C0919883,Puncture site haemorrhage
C1096036,Infusion site warmth
C0020455,Hypergammaglobulinaemia
C0857370,Generalized flushing
C0151311,Cranial nerve paralysis
C0424786,Postoperative fever
C0221512,Stomach ache
C0392788,"Extranodal NK/T-cell lymphoma, nasal type"
C0857246,Red neck
C3203531,Post-traumatic neck syndrome
C1619702,Device related infection
C0750394,White blood cell count decreased
C0948978,Catheter site cellulitis
C1704202,Aspermia
C2938972,Penile haematoma
C0031117,Neuropathy peripheral
C0238242,Lithium toxicity
C0549399,Low density lipoprotein increased
C0948011,Cervix haemorrhage uterine
C0009450,Infection
C0036830,Serum sickness
C0236003,Mucosal swelling
C0020564,Hypertrophy
C0034088,Pulmonary valve incompetence
C0856148,Porphyria aggravated
C0855246,Abnormal sleep-related event
C1535919,Foetal chromosome abnormality
C0852908,Drug ineffective
C0155626,Acute myocardial infarction
C1261981,Urticaria localised
C0015645,Fasciitis
C0025222,Melaena
C0151752,Lactation female
C0394006,Disequilibrium syndrome
C0857332,Clonic movements
C0020578,Hyperventilation
C0853028,Blood pH decreased
C0020617,Hypoglycaemic coma
C0235863,Delayed delivery
C0151907,Skin discolouration
C0002880,Autoimmune haemolytic anaemia
C0027962,Melanocytic naevus
C0524620,Metabolic syndrome
C0221161,Shallow breathing
C0022081,Iritis
C0458109,Ovarian pain
C0857093,Elevated liver enzyme levels
C1112413,Peripheral artery aneurysm
C0035326,Retinal vascular occlusion
C0030794,Pelvic pain
C0031256,Petechiae
C0241228,Spleen palpable
C0151821,Accidental overdose
C0042029,Urinary tract infection
C1328332,Procedural hypertension
C0338480,Migraine without aura
C0847403,Infective tenosynovitis
C1535950,Gastrointestinal inflammation
C1096286,Transaminases decreased
C0232431,Cold sweat
C0240515,Nipple pain
C1619718,Partner stress
C0853942,Tongue blistering
C0854372,Mastication disorder
C0426636,Defaecation urgency
C1868709,Activation syndrome
C0086438,Hypogammaglobulinaemia
C0035232,Respiratory paralysis
C0877584,Tumour haemorrhage
C1142397,Myoglobinaemia
C0235437,Gravitational oedema
C1112349,Spinal cord paralysis
C0007095,Carcinoid tumour
C0030293,Pancreatic insufficiency
C0009269,Cold intolerance
C0011127,Decubitus ulcer
C0232352,Vascular insufficiency
C3267206,Chalky taste
C0857361,Headache occurring
C1305875,Fibroadenosis of breast
C0549315,Benign hydatidiform mole
C0013608,Oedema due to cardiac disease
C0861020,Insulin C-peptide decreased
C0853974,Blood gonadotrophin decreased
C0009760,Conjunctival haemorrhage
C0019112,Haemorrhoids
C0152183,Explosive personality disorder
C1262036,Ocular toxicity
C0271441,Otitis media chronic
C0877056,Hypoglycaemic seizure
C0004610,Bacteraemia
C0600260,Obstructive airways disorder
C0235260,Chloropsia
C0013609,Localised oedema
C0282005,Scrotal swelling
C0013473,Eating disorder
C0849796,Ear congestion
C0860711,Carbon dioxide decreased
C2732728,Body height decreased
C0851043,Lipids increased
C0236051,Tolerance development
C0221170,Muscle stiffness
C0860661,Oppositional
C0546959,Atrial tachycardia
C1527344,Dysphonia
C0233415,Distractibility
C0278008,Change of bowel habit
C0221725,Bronchial obstruction
C0025322,Premature menopause
C0441713,Chemical injury
C0029878,Otitis externa
C0015397,Eye disorder
C0578454,Neck swelling
C0175754,Corpus callosum agenesis
C0861148,Proarrhythmia
C0438167,Electrocardiogram T wave abnormal
C0235874,Condition aggravated
C0854567,Complications of transplant surgery
C0549201,Asteatosis
C1527410,Renal rickets
C0549280,Nausea aggravated
C0233408,Temporal disorientation
C0014306,Enophthalmos
C0151747,Renal tubular disorder
C0474381,Chromatopsia
C0459435,Psychotic state
C0149801,Urosepsis
C0024528,Malaise and fatigue
C0342490,Adrenal atrophy
C1148477,Sudden deafness
C0014724,Eructation
C0000814,Abortion missed
C0162298,Joint stiffness
C0034530,Radiation injury
C0541798,Terminal insomnia
C0919659,Oropharyngeal candidiasis
C0235496,Oral mucosal petechiae
C0919936,Therapy naive
C0234507,Anosognosia
C0234916,Rash follicular
C0239739,Gingival pain
C0032326,Pneumothorax
C0521505,Injection site dermatitis
C2939465,Glucose-6-phosphate dehydrogenase deficiency
C0022603,Seborrhoeic keratosis
C0162627,Skin bacterial infection
C1141893,Muscle enzyme increased
C1262113,Lipohypertrophy
C0234972,Convulsive disorder
C0007398,Catatonia
C0040517,Tourette's disorder
C0701824,Staggering gait
C0854062,Blood fibrinogen decreased
C0238311,Nicotine poisoning
C0235792,Breast pain male
C0151889,Hyperreflexia
C0029925,Ovarian carcinoma
C0877197,Numbness lips
C0005001,Benign prostatic hypertrophy
C0474378,Hair colour changes
C0005826,Blood pressure abnormal
C0151728,Immunoglobulins decreased
C0341335,Cytomegalovirus colitis
C2062908,Gout acute
C0008311,Cholangitis
C1510410,Parosmia
C0855217,Lack of spontaneous speech
C1412002,Atypical pneumonia
C0409497,Joint injury
C0014583,Episcleritis
C0233472,Affect lability
C0578682,Eyebrow loss of
C0281963,Red cell aplasia
C0151565,Hemorrhagic colitis
C1141890,Long QT syndrome congenital
C1112626,Allergic exanthema
C0235340,Buccal inflammation
C0241012,Serum ferritin decreased
C0872380,Food craving
C0948817,Catheter site inflammation
C0019555,Developmental hip dysplasia
C1561230,Soft tissue necrosis
C0270327,Nocturnal enuresis
C0233718,Pressure of speech
C0042740,Viral syndrome
C1390484,Skull hypoplasia
C0271412,Ear haemorrhage
C2242595,Mucosal atrophy
C0267994,"Disorders of fluid, electrolyte and acid-base balance"
C0302813,Lactase deficiency
C0520547,Poor peripheral circulation
C0004509,Azoospermia
C0235922,Breast neoplasm benign female
C0241069,Skin erosion
C0151547,Cataract specified
C0549202,Chapped skin
C0595876,Calcium intoxication
C0043345,Xeroderma
C0032768,Post herpetic neuralgia
C1458155,Breast neoplasm
C0541819,Burning rectal
C0018939,Blood disorder
C0023890,Hepatic cirrhosis
C0016167,Anal fissure
C0221147,Platelet production decreased
C0235002,Head discomfort
C0241863,Diabetic
C2242588,Traumatic liver injury
C0854082,Blood prolactin increased
C0029877,Otitis
C0564622,Albumin urine present
C2826318,Refractory cytopenia with unilineage dysplasia
C0341702,Fanconi syndrome acquired
C0853746,Blood creatinine abnormal
C0020440,Hypercapnia
C0036651,Solar lentigo
C0023648,Bullous lichen planus
C0854380,Blood insulin decreased
C0009443,Common cold
C0596170,Binge eating
C0948031,Primary graft dysfunction
C0026919,Atypical mycobacterial infection
C1527401,Shock insulin
C0158322,Calcaneal spur
C0270612,Leukoencephalopathy
C0155111,Bullous keratopathy
C0268435,Proximal renal tubular acidosis
C0042065,Genitourinary tract neoplasm
C0424810,Periorbital swelling
C0877635,Cytomegalovirus viraemia
C1535849,Application site induration
C0156384,Vaginal dysplasia
C0339293,Corneal perforation
C0007867,Cervix disorder
C0398623,Thrombophilia
C0033117,Priapism
C0426900,Tibial torsion
C0549452,Localised skin reaction
C0042376,Vascular headache
C0948525,Musculoskeletal stiffness
C0239779,Grimacing
C0267841,Acalculous cholecystitis
C0027765,Nervous system disorder
C0235770,Malignant ovarian cyst
C0015806,Femoral neck fracture
C0277525,Gastric flu
C0554309,Azotemia prerenal
C2129214,Loose stools
C0745754,Hepatic granuloma
C0151580,Crystalluria calcium
C0403447,Chronic renal insufficiency
C0151714,Hypermagnesaemia
C1142446,Bicytopenia
C0339961,Pneumonia fungal
C0919823,Cytolytic hepatitis
C0877359,Raised liver function tests
C0151622,Endometrial disorder
C0458104,Genital pain male
C0007773,Cerebral arteritis
C0042380,Vascular resistance
C0018133,Graft versus host disease
C1262013,Recall phenomenon
C1096278,Anterior chamber inflammation
C0013537,Eclampsia
C0019623,Malignant histiocytosis
C0019061,Haemolytic uraemic syndrome
C0011606,Dermatitis exfoliative
C0877334,Arterial stenosis limb
C0333258,Lymphorrhoea
C0917801,Insomnia
C0747102,Ovarian failure
C1735601,Floppy iris syndrome
C0151539,Blood urea increased
C0008733,Chylothorax
C0009918,Joint contracture
C1739111,Foetal anticonvulsant syndrome
C0519030,Pneumonia klebsiella
C1141948,Troponin increased
C1096670,Antitussive therapy
C1141884,Head lag abnormal
C0152154,Prolonged labour
C0851578,Sleep disorder
C0574770,Body hair loss
C1167675,Application site folliculitis
C1328375,Application site discomfort
