chembl_id,name
CHEMBL1256391,PIRFENIDONE
CHEMBL1256696,CARBETAPENTANE CITRATE
CHEMBL1256786,FORMOTEROL
CHEMBL1256818,DEXTROMETHORPHAN HYDROBROMIDE
CHEMBL1256841,NIALAMIDE
CHEMBL1256842,NOMIFENSINE MALEATE
CHEMBL1256958,EPINEPHRINE BITARTRATE
CHEMBL1257040,TRIFLUOPERAZINE HYDROCHLORIDE
CHEMBL1257073,TECOVIRIMAT
CHEMBL1259059,SOFOSBUVIR
CHEMBL1269025,EDOXABAN
CHEMBL1276308,MIFEPRISTONE
CHEMBL1287853,FEDRATINIB
CHEMBL1289494,TIVOZANIB
CHEMBL1289601,LENVATINIB
CHEMBL1289926,AXITINIB
CHEMBL1314751,PROCHLORPERAZINE MALEATE
CHEMBL1315867,TERBUTALINE SULFATE
CHEMBL1318287,PENTOLINIUM TARTRATE
CHEMBL1322884,PHENOTHRIN
CHEMBL1330792,ACETARSONE
CHEMBL1334033,PERHEXILINE MALEATE
CHEMBL1354199,METHSCOPOLAMINE BROMIDE
CHEMBL1355736,THEOPHYLLINE
CHEMBL1356238,PYRITHIONE
CHEMBL1357648,AMODIAQUINE HYDROCHLORIDE
CHEMBL1364144,METHYLPREDNISOLONE ACETATE
CHEMBL1364551,MINAPRINE HYDROCHLORIDE
CHEMBL1367605,RITODRINE HYDROCHLORIDE
CHEMBL1370561,AMINOPHYLLINE
CHEMBL1374379,BENZONATATE
CHEMBL1375743,ZIPRASIDONE HYDROCHLORIDE
CHEMBL1382627,"SULFADIAZINE, SILVER"
CHEMBL1398126,AMILORIDE HYDROCHLORIDE
CHEMBL1402684,OXYPHENISATIN ACETATE
CHEMBL1411979,METHAPYRILENE
CHEMBL1414320,SUXIBUZONE
CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE
CHEMBL1418176,METHANDROSTENOLONE
CHEMBL1434513,NOREPINEPHRINE BITARTRATE
CHEMBL1441059,ALBUTEROL SULFATE
CHEMBL1442422,DIBENZEPIN
CHEMBL1447476,BITHIONOLATE SODIUM
CHEMBL1447815,INDIUM CHLORIDE
CHEMBL1448187,FLUPHENAZINE HYDROCHLORIDE
CHEMBL1452696,FEPRAZONE
CHEMBL1454910,NITROXOLINE
CHEMBL1463345,CANRENONE
CHEMBL1472989,BISOPROLOL FUMARATE
CHEMBL1474889,CLOBUTINOL
CHEMBL1474963,BENZARONE
CHEMBL1500276,OXELADIN
CHEMBL1515611,BROMISOVALUM
CHEMBL1516474,TEGASEROD MALEATE
CHEMBL1523964,EPHEDRINE SULFATE
CHEMBL1524273,PHTHALYLSULFATHIAZOLE
CHEMBL1528839,PHENFORMIN HYDROCHLORIDE
CHEMBL1530428,DEXAMETHASONE ACETATE
CHEMBL1533310,HISTAMINE DIHYDROCHLORIDE
CHEMBL1534525,MIBEFRADIL DIHYDROCHLORIDE
CHEMBL1562610,MECLOFENAMATE SODIUM
CHEMBL1567328,OMEPRAZOLE MAGNESIUM
CHEMBL1568057,METAPROTERENOL SULFATE
CHEMBL1568276,NAFCILLIN SODIUM
CHEMBL1568698,GANAXOLONE
CHEMBL1592101,BISMUTH SUBGALLATE
CHEMBL1593719,PHENICARBAZIDE
CHEMBL1593906,LEVOPROPOXYPHENE NAPSYLATE
CHEMBL1607273,CETIRIZINE HYDROCHLORIDE
CHEMBL1607480,OXYTETRACYCLINE HYDROCHLORIDE
CHEMBL1614701,SELUMETINIB
CHEMBL1615350,CLOMACRAN
CHEMBL1615369,DABIGATRAN ETEXILATE MESYLATE
CHEMBL1615371,LEVOMEFOLATE CALCIUM
CHEMBL1615372,LURASIDONE HYDROCHLORIDE
CHEMBL1615374,VILAZODONE HYDROCHLORIDE
CHEMBL1615438,LEVOCABASTINE
CHEMBL1615439,PHENDIMETRAZINE
CHEMBL1615487,IODOXAMIC ACID
CHEMBL1615779,IOBENGUANE I 131
CHEMBL1621597,IPRATROPIUM
CHEMBL1626570,HEXOCYCLIUM METHYLSULFATE
CHEMBL1627367,FLUOROESTRADIOL
CHEMBL1628227,DOXEPIN
CHEMBL1628233,FLUORESCEIN SODIUM
CHEMBL1628234,DOXEPIN HYDROCHLORIDE
CHEMBL1628385,PROCAINE BENZYLPENICILLIN
CHEMBL1628502,GABAPENTIN ENACARBIL
CHEMBL1628504,RILPIVIRINE HYDROCHLORIDE
CHEMBL1630575,CASPOFUNGIN
CHEMBL1631694,FEXINIDAZOLE
CHEMBL1643895,RAMOSETRON
CHEMBL1644029,POTASSIUM NITRATE
CHEMBL1644695,SODIUM IODIDE
CHEMBL1650443,TRELAGLIPTIN
CHEMBL1650559,PLAZOMICIN
CHEMBL1650818,AMDINOCILLIN PIVOXIL
CHEMBL1652606,CEFTOBIPROLE MEDOCARIL FREE ACID
CHEMBL1683544,ERIBULIN MESYLATE
CHEMBL1683590,ERIBULIN
CHEMBL1688530,ORITAVANCIN
CHEMBL1689063,AVIBACTAM
CHEMBL1689772,OMADACYCLINE
CHEMBL1697686,CLOFOREX
CHEMBL1697708,MEZLOCILLIN SODIUM
CHEMBL1697751,ISAXONINE PHOSPHATE
CHEMBL1697760,MUZOLIMINE
CHEMBL1697768,SODIUM PICOSULFATE
CHEMBL1697856,BUCETIN
CHEMBL1712842,MEPAZINE ACETATE
CHEMBL1714574,TERCONAZOLE
CHEMBL1722209,TOLTERODINE TARTRATE
CHEMBL1723241,SULFACETAMIDE SODIUM
CHEMBL1738797,ALECTINIB
CHEMBL1738990,LEVOPROPOXYPHENE
CHEMBL1740513,ISAXONINE
CHEMBL1741134,PICOSULFURIC ACID
CHEMBL1742466,LANDIOLOL
CHEMBL1742471,EBROTIDINE
CHEMBL1742982,AFLIBERCEPT
CHEMBL1742990,BELATACEPT
CHEMBL1742991,BENRALIZUMAB
CHEMBL1742992,BLINATUMOMAB
CHEMBL1742994,BRENTUXIMAB VEDOTIN
CHEMBL1742996,BRODALUMAB
CHEMBL1743007,DARATUMUMAB
CHEMBL1743010,ELOTUZUMAB
CHEMBL1743029,IBALIZUMAB
CHEMBL1743034,IXEKIZUMAB
CHEMBL1743035,LEBRIKIZUMAB
CHEMBL1743041,MOGAMULIZUMAB
CHEMBL1743043,MOXETUMOMAB PASUDOTOX
CHEMBL1743047,NECITUMUMAB
CHEMBL1743048,OBINUTUZUMAB
CHEMBL1743049,OLARATUMAB
CHEMBL1743062,RAMUCIRUMAB
CHEMBL1743068,SECUKINUMAB
CHEMBL1743070,SILTUXIMAB
CHEMBL1743073,SOTATERCEPT
CHEMBL1743078,TEPLIZUMAB
CHEMBL1743079,TEPROTUMUMAB
CHEMBL1743081,TRALOKINUMAB
CHEMBL1743082,TRASTUZUMAB EMTANSINE
CHEMBL1743087,VEDOLIZUMAB
CHEMBL1743090,TECHNETIUM TC 99M ARCITUMOMAB
CHEMBL1743091,INDIUM IN 111 SATUMOMAB PENDETIDE
CHEMBL1744447,ROSUVASTATIN CALCIUM
CHEMBL1767408,DIQUAFOSOL TETRASODIUM
CHEMBL1770248,ERTUGLIFLOZIN
CHEMBL1770916,NIROGACESTAT
CHEMBL1774461,FLORBETAPIR F 18
CHEMBL1779710,EVOGLIPTIN
CHEMBL1788132,LOFEXIDINE HYDROCHLORIDE
CHEMBL1788385,TILBROQUINOL
CHEMBL1788386,TETRAMETHRIN
CHEMBL1788403,BIOALLETHRIN
CHEMBL1789842,INDACATEROL MALEATE
CHEMBL1789843,BELIMUMAB
CHEMBL1789844,IPILIMUMAB
CHEMBL1789941,RUXOLITINIB
CHEMBL1790041,RANITIDINE
CHEMBL1795071,RUXOLITINIB PHOSPHATE
CHEMBL1795072,ZICONOTIDE ACETATE
CHEMBL1796997,HELIUM
CHEMBL1796998,SULFUR HEXAFLUORIDE
CHEMBL1800159,RELUGOLIX
CHEMBL1801800,METABROMSALAN
CHEMBL1808388,BEXAGLIFLOZIN
CHEMBL1834657,INFIGRATINIB PHOSPHATE
CHEMBL1852688,INFIGRATINIB
CHEMBL1863513,INGENOL MEBUTATE
CHEMBL1863514,ASPARAGINASE ERWINIA CHRYSANTHEMI
CHEMBL1863515,GLUCARPIDASE
CHEMBL1865134,DIBUNIC ACID
CHEMBL1873475,IBRUTINIB
CHEMBL1874750,CINEPAZIDE
CHEMBL1887891,DEXFENFLURAMINE HYDROCHLORIDE
CHEMBL1888176,TROSPIUM
CHEMBL1889140,ROPIVACAINE HYDROCHLORIDE
CHEMBL1899801,PERFLENAPENT
CHEMBL1900528,TIOTROPIUM
CHEMBL1908307,FLOSEQUINAN
CHEMBL1908348,SPARTEINE SULFATE
CHEMBL1908359,SODIUM MONOFLUOROPHOSPHATE
CHEMBL1908360,EVEROLIMUS
CHEMBL1908361,LEVOLEUCOVORIN CALCIUM
CHEMBL1908362,GADOFOSVESET TRISODIUM
CHEMBL1908370,FINAFLOXACIN
CHEMBL1908377,PYRVINIUM PAMOATE
CHEMBL1908841,LEVOLEUCOVORIN
CHEMBL1908843,GADOFOSVESET
CHEMBL1908847,SPARTEINE
CHEMBL1908906,FLORBETABEN
CHEMBL1908917,FLUCICLOVINE
CHEMBL1908919,FLORBETAPIR
CHEMBL1909055,COBALTOUS CHLORIDE
CHEMBL1909072,PIPAMAZINE
CHEMBL1909282,FENCLOZIC ACID
CHEMBL1909283,MEBANAZINE
CHEMBL1909285,NITREFAZOLE
CHEMBL1909286,PHENOXYPROPAZINE
CHEMBL1909288,TRIACETYLDIPHENOLISATIN
CHEMBL1909289,XENAZOIC ACID
CHEMBL1929396,ANAGLIPTIN
CHEMBL1945778,IOFLUPANE
CHEMBL1946170,REGORAFENIB
CHEMBL1950576,DIHYDROSTREPTOMYCIN
CHEMBL1951071,ARFORMOTEROL TARTRATE
CHEMBL1951095,ERAVACYCLINE
CHEMBL1963681,AVANAFIL
CHEMBL1963683,TAFLUPROST
CHEMBL1963684,PEGINESATIDE ACETATE
CHEMBL1963685,LUCINACTANT
CHEMBL1964120,TALIGLUCERASE ALFA
CHEMBL1977579,STREPTOZOCIN
CHEMBL1983268,ENTRECTINIB
CHEMBL1983350,STIRIPENTOL
CHEMBL1998966,PIFOXIME
CHEMBL2005186,BELUMOSUDIL
CHEMBL2007641,PERTUZUMAB
CHEMBL2009089,SELENIOUS ACID
CHEMBL2010601,IVACAFTOR
CHEMBL2018096,IPRAGLIFLOZIN
CHEMBL2021422,FOSPROPOFOL DISODIUM
CHEMBL2021423,MAGNESIUM SULFATE ANHYDROUS
CHEMBL2021424,POTASSIUM SULFATE
CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE
CHEMBL2023895,HYDROXYSTILBAMIDINE ISETHIONATE
CHEMBL2023898,DACLATASVIR
CHEMBL2024517,CARIPRAZINE HYDROCHLORIDE
CHEMBL2028019,CARIPRAZINE
CHEMBL2028661,AZILSARTAN MEDOXOMIL
CHEMBL2028663,DABRAFENIB
CHEMBL2028850,ICATIBANT
CHEMBL2028852,ICATIBANT ACETATE
CHEMBL2028987,DEGARELIX ACETATE
CHEMBL2030434,FLUDEOXYGLUCOSE F 18
CHEMBL2035187,PACRITINIB
CHEMBL2040682,CICLESONIDE
CHEMBL2042122,FLUTEMETAMOL F 18
CHEMBL2043437,GLASDEGIB
CHEMBL2048028,LIFITEGRAST
CHEMBL2048484,CANAGLIFLOZIN ANHYDROUS
CHEMBL2062163,PHENDIMETRAZINE TARTRATE
CHEMBL2062262,METARAMINOL BITARTRATE
CHEMBL2062264,PHENYLEPHRINE BITARTRATE
CHEMBL2062266,DIHYDROCODEINE BITARTRATE
CHEMBL2062276,LEVALLORPHAN TARTRATE
CHEMBL2062335,METOPROLOL TARTRATE
CHEMBL2063090,GRAZOPREVIR ANHYDROUS
CHEMBL2064032,VONOPRAZAN FUMARATE
CHEMBL2068723,CALCIUM METRIZOATE
CHEMBL2068724,ACAMPROSATE CALCIUM
CHEMBL2068725,IPODATE CALCIUM
CHEMBL2068864,FLUDEOXYGLUCOSE
CHEMBL2068884,SODIUM GLUCONATE
CHEMBL2070241,BREMELANOTIDE
CHEMBL2079130,VONOPRAZAN
CHEMBL2079587,STANOZOLOL
CHEMBL2079793,PENCICLOVIR SODIUM
CHEMBL2095206,BOSUTINIB MONOHYDRATE
CHEMBL2095207,CHOLINE C-11
CHEMBL2095208,COBICISTAT
CHEMBL2095209,ICOSAPENT ETHYL
CHEMBL2095211,LORCASERIN HYDROCHLORIDE
CHEMBL2095212,MIRABEGRON
CHEMBL2095222,OCRIPLASMIN
CHEMBL2096629,PRUSSIAN BLUE INSOLUBLE
CHEMBL2096631,CLORAZEPATE DIPOTASSIUM
CHEMBL2096633,MAGNESIUM TRISILICATE
CHEMBL2096634,SODIUM CHROMATE CR 51
CHEMBL2096635,UREA C 14
CHEMBL2096639,BACITRACIN ZINC
CHEMBL2096641,SODIUM PERTECHNETATE TC 99M
CHEMBL2096642,INAMRINONE LACTATE
CHEMBL2096646,AMINOSALICYLATE SODIUM
CHEMBL2096647,LANTHANUM CARBONATE
CHEMBL2096648,UREA C 13
CHEMBL2096650,SODIUM THIOSULFATE
CHEMBL2096651,MANGAFODIPIR TRISODIUM
CHEMBL2096655,CYANOCOBALAMIN CO 57
CHEMBL2096656,TECHNETIUM TC 99M PENTETATE
CHEMBL2096660,SAMARIUM SM 153 LEXIDRONAM PENTASODIUM
CHEMBL2097081,NITROPRUSSIDE
CHEMBL2103735,CETRORELIX ACETATE
CHEMBL2103736,FENOPROFEN CALCIUM
CHEMBL2103737,HYDROXOCOBALAMIN
CHEMBL2103738,LITHIUM CITRATE
CHEMBL2103739,EMEDASTINE DIFUMARATE
CHEMBL2103740,GADOXETATE DISODIUM
CHEMBL2103741,LEVOTHYROXINE SODIUM
CHEMBL2103742,MANGANESE SULFATE
CHEMBL2103743,TOFACITINIB CITRATE
CHEMBL2103744,MORPHINE SULFATE
CHEMBL2103758,PRAMLINTIDE
CHEMBL2103784,COSYNTROPIN
CHEMBL2103795,AZILSARTAN KAMEDOXOMIL
CHEMBL2103800,COLESTILAN CHLORIDE
CHEMBL2103802,DAPAGLIFLOZIN PROPANEDIOL
CHEMBL2103822,TASIMELTEON
CHEMBL2103827,DROXIDOPA
CHEMBL2103830,FOSTAMATINIB
CHEMBL2103837,TAFAMIDIS
CHEMBL2103844,PIXANTRONE DIMALEATE
CHEMBL2103854,OMADACYCLINE TOSYLATE
CHEMBL2103867,PLECANATIDE
CHEMBL2103868,CABOZANTINIB S-MALATE
CHEMBL2103870,LUMACAFTOR
CHEMBL2103872,CEFTOLOZANE
CHEMBL2103873,MACITENTAN
CHEMBL2103875,TRAMETINIB
CHEMBL2103877,EFINACONAZOLE
CHEMBL2103883,AVATROMBOPAG
CHEMBL2104118,CYANOCOBALAMIN CO 60
CHEMBL2104136,CLOMACRAN PHOSPHATE
CHEMBL2104287,DIBENZEPIN HYDROCHLORIDE
CHEMBL2104381,CYANOCOBALAMIN CO 58
CHEMBL2104391,INSULIN DETEMIR
CHEMBL2104415,MOXIDECTIN
CHEMBL2104489,ANAGESTONE ACETATE
CHEMBL2104537,AMOPROXAN
CHEMBL2104793,PYROVALERONE HYDROCHLORIDE
CHEMBL2104910,SULFADICRAMIDE
CHEMBL2104987,TEDUGLUTIDE
CHEMBL2104993,VORTIOXETINE
CHEMBL2105023,INDIGOTINDISULFONATE SODIUM
CHEMBL2105224,PHOLCODINE
CHEMBL2105233,PROXIBARBAL
CHEMBL2105248,POTASSIUM BITARTRATE
CHEMBL2105275,PROPYLHEXEDRINE
CHEMBL2105345,PROPANIDID
CHEMBL2105395,OSPEMIFENE
CHEMBL2105420,TAUROLIDINE
CHEMBL2105458,THENALIDINE
CHEMBL2105497,ZIPEPROL
CHEMBL2105527,TETRAZEPAM
CHEMBL2105566,FENPROPOREX
CHEMBL2105581,VERALIPRIDE
CHEMBL2105613,DIVALPROEX SODIUM
CHEMBL2105629,VINFLUNINE DITARTRATE
CHEMBL2105637,DELAFLOXACIN
CHEMBL2105638,DELAFLOXACIN MEGLUMINE
CHEMBL2105648,PALOVAROTENE
CHEMBL2105662,LOMITAPIDE MESYLATE
CHEMBL2105669,TEDIZOLID PHOSPHATE
CHEMBL2105675,TAFAMIDIS MEGLUMINE
CHEMBL2105680,RIFAMYCIN SODIUM
CHEMBL2105682,EDOXABAN TOSYLATE
CHEMBL2105684,SELUMETINIB SULFATE
CHEMBL2105689,LULICONAZOLE
CHEMBL2105695,TELOTRISTAT ETHYL
CHEMBL2105700,BEDAQUILINE FUMARATE
CHEMBL2105704,LENVATINIB MESYLATE
CHEMBL2105708,PONATINIB HYDROCHLORIDE
CHEMBL2105709,QUIZARTINIB DIHYDROCHLORIDE
CHEMBL2105711,TOFOGLIFLOZIN
CHEMBL2105712,AFATINIB DIMALEATE
CHEMBL2105717,CABOZANTINIB
CHEMBL2105719,DACOMITINIB
CHEMBL2105720,LESINURAD
CHEMBL2105729,DABRAFENIB MESYLATE
CHEMBL2105732,LEVOMILNACIPRAN HYDROCHLORIDE
CHEMBL2105735,ASUNAPREVIR
CHEMBL2105737,SONIDEGIB
CHEMBL2105740,SITAXENTAN SODIUM
CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE
CHEMBL2105743,OLODATEROL HYDROCHLORIDE
CHEMBL2105745,GLYCEROL PHENYLBUTYRATE
CHEMBL2105748,PRUCALOPRIDE SUCCINATE
CHEMBL2105749,SAMIDORPHAN L-MALATE
CHEMBL2105754,TRELAGLIPTIN SUCCINATE
CHEMBL2105755,NALDEMEDINE
CHEMBL2105756,TIVOZANIB HYDROCHLORIDE
CHEMBL2105758,AVATROMBOPAG MALEATE
CHEMBL2105759,BARICITINIB
CHEMBL2105760,BREXPIPRAZOLE
CHEMBL2105762,OMARIGLIPTIN
CHEMBL2105827,"GLYCEROL, IODINATED"
CHEMBL2105897,BARIUM SULFATE
CHEMBL2105941,AMOBARBITAL SODIUM
CHEMBL2106119,CALCIUM GLUCONATE
CHEMBL2106155,ENCAINIDE HYDROCHLORIDE
CHEMBL2106195,DEXMEDETOMIDINE HYDROCHLORIDE
CHEMBL2106217,FENFLURAMINE HYDROCHLORIDE
CHEMBL2106318,IOTHALAMATE SODIUM I 125
CHEMBL2106483,VILOXAZINE HYDROCHLORIDE
CHEMBL2106556,CYCLOBARBITAL CALCIUM
CHEMBL2106615,BAZEDOXIFENE ACETATE
CHEMBL2106640,FERROUS CITRATE FE 59
CHEMBL2106643,MYCOPHENOLATE SODIUM
CHEMBL2106794,NAFTAZONE
CHEMBL2106829,METHAQUALONE HYDROCHLORIDE
CHEMBL2106907,METHIODAL SODIUM
CHEMBL2106915,METHOPHOLINE
CHEMBL2106939,POLIHEXANIDE
CHEMBL2107067,TESTOSTERONE UNDECANOATE
CHEMBL2107074,TECHNETIUM TC 99M EXAMETAZIME
CHEMBL2107175,RANELIC ACID
CHEMBL2107214,IOMEPROL
CHEMBL2107239,IOXITALAMIC ACID
CHEMBL2107253,SULFADIMETHOXINE SODIUM
CHEMBL2107260,SULFAMERAZINE SODIUM
CHEMBL2107333,DIMETHYL FUMARATE
CHEMBL2107354,MIFAMURTIDE
CHEMBL2107355,MIGALASTAT HYDROCHLORIDE
CHEMBL2107360,PALIPERIDONE PALMITATE
CHEMBL2107374,SUGAMMADEX SODIUM
CHEMBL2107381,URIDINE TRIACETATE
CHEMBL2107383,VERNAKALANT HYDROCHLORIDE
CHEMBL2107386,VORAPAXAR SULFATE
CHEMBL2107387,VORTIOXETINE HYDROBROMIDE
CHEMBL2107431,LYNESTRENOL
CHEMBL2107480,PENTETATE INDIUM DISODIUM IN 111
CHEMBL2107488,TECHNETIUM TC 99M MERTIATIDE
CHEMBL2107495,TEMAFLOXACIN HYDROCHLORIDE
CHEMBL2107519,CHLORNAPHAZINE
CHEMBL2107525,SODIUM PHOSPHATE P 32
CHEMBL2107554,SODIUM DIBUNATE
CHEMBL2107560,"SODIUM PHOSPHATE, DIBASIC"
CHEMBL2107726,ARIMOCLOMOL
CHEMBL2107797,NORGESTREL
CHEMBL2107799,FLURPIRIDAZ F 18
CHEMBL2107806,TALAPORFIN SODIUM
CHEMBL2107815,TREPROSTINIL DIOLAMINE
CHEMBL2107816,RADIUM RA 223 DICHLORIDE
CHEMBL2107817,AVIBACTAM SODIUM
CHEMBL2107825,TENOFOVIR ALAFENAMIDE
CHEMBL2107826,VIBEGRON
CHEMBL2107830,EMPAGLIFLOZIN
CHEMBL2107831,LUSUTROMBOPAG
CHEMBL2107834,RIOCIGUAT
CHEMBL2107840,PATIROMER CALCIUM
CHEMBL2107841,ALBIGLUTIDE
CHEMBL2107857,METRELEPTIN
CHEMBL2107866,PEGINESATIDE
CHEMBL2107869,INSULIN DEGLUDEC
CHEMBL2107873,VONICOG ALFA
CHEMBL2107874,ROMOSOZUMAB
CHEMBL2107884,RESLIZUMAB
CHEMBL2107885,RETEPLASE
CHEMBL2107891,TASONERMIN
CHEMBL2107902,TECHNETIUM TC 99M FANOLESOMAB
CHEMBL2107910,OLIVE OIL
CHEMBL2107943,POLIDEXIDE SULFATE
CHEMBL2108021,BESILESOMAB
CHEMBL2108027,DULAGLUTIDE
CHEMBL2108035,INCOBOTULINUMTOXINA
CHEMBL2108041,OCRELIZUMAB
CHEMBL2108074,PANCRELIPASE
CHEMBL2108078,PARATHYROID HORMONE
CHEMBL2108081,TRAFERMIN
CHEMBL2108106,TOCOFERSOLAN
CHEMBL2108139,POVIDONE
CHEMBL2108147,STREPTOKINASE
CHEMBL2108157,VOTUMUMAB
CHEMBL2108175,HUMAN COAGULATION FACTOR VIII
CHEMBL2108184,CROFELEMER
CHEMBL2108185,CORIFOLLITROPIN ALFA
CHEMBL2108214,AGALSIDASE ALFA
CHEMBL2108253,ARCITUMOMAB
CHEMBL2108278,ETEPLIRSEN
CHEMBL2108282,CATRIDECACOG
CHEMBL2108286,TUROCTOCOG ALFA
CHEMBL2108290,EPOETIN THETA
CHEMBL2108304,ALIPOGENE TIPARVOVEC
CHEMBL2108311,ASFOTASE ALFA
CHEMBL2108319,SIMOCTOCOG ALFA
CHEMBL2108332,BEPERMINOGENE PERPLASMID
CHEMBL2108334,EPTACOG ALFA (ACTIVATED)
CHEMBL2108336,LIXISENATIDE
CHEMBL2108348,NONACOG BETA PEGOL
CHEMBL2108350,CONESTAT ALFA
CHEMBL2108354,UBLITUXIMAB
CHEMBL2108427,MENOTROPINS
CHEMBL2108429,MEPOLIZUMAB
CHEMBL2108466,GINKGO
CHEMBL2108508,INTERFERON ALFA-2A
CHEMBL2108512,HEPATITIS B IMMUNE GLOBULIN
CHEMBL2108545,ORGOTEIN
CHEMBL2108546,PEGASPARGASE
CHEMBL2108570,ABOBOTULINUMTOXINA
CHEMBL2108581,CATUMAXOMAB
CHEMBL2108593,EPOETIN ZETA
CHEMBL2108594,EPTOTERMIN ALFA
CHEMBL2108597,FERRIC CARBOXYMALTOSE
CHEMBL2108611,INOTUZUMAB OZOGAMICIN
CHEMBL2108638,RAXIBACUMAB
CHEMBL2108658,TREMELIMUMAB
CHEMBL2108659,"TRIGLYCERIDES, MEDIUM-CHAIN"
CHEMBL2108667,YTTRIUM Y 90 IBRITUMOMAB TIUXETAN
CHEMBL2108670,BEZLOTOXUMAB
CHEMBL2108675,DUPILUMAB
CHEMBL2108676,ELOSULFASE ALFA
CHEMBL2108677,PEGINTERFERON BETA-1A
CHEMBL2108681,TILDRAKIZUMAB
CHEMBL2108701,HYDROXYETHYL STARCH 130/0.4
CHEMBL2108702,IMETELSTAT SODIUM
CHEMBL2108709,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM
CHEMBL2108724,SEMAGLUTIDE
CHEMBL2108726,TECHNETIUM TC 99M TILMANOCEPT
CHEMBL2108727,TALIMOGENE LAHERPAREPVEC
CHEMBL2108728,CALASPARGASE PEGOL
CHEMBL2108730,SARILUMAB
CHEMBL2108738,NIVOLUMAB
CHEMBL2108765,PUMACTANT
CHEMBL2108766,PYRETHRUM EXTRACT
CHEMBL2108775,PODOPHYLLUM RESIN
CHEMBL2108791,TENECTEPLASE
CHEMBL2108800,INDIUM IN 111 CAPROMAB PENDETIDE
CHEMBL2108809,SULESOMAB
CHEMBL2108875,TETANUS TOXOID
CHEMBL2108888,AGALSIDASE BETA
CHEMBL2108931,CRISANTASPASE
CHEMBL2108939,"VIBRIO CHOLERAE, LIVE ATTENUATED"
CHEMBL2108966,"INSULIN, NEUTRAL"
CHEMBL2108973,"INSULIN HUMAN, ISOPHANE"
CHEMBL2108974,INSULIN HUMAN ZINC
CHEMBL2108989,ASPARAGINASE
CHEMBL2109036,IGOVOMAB
CHEMBL2109038,IMCIROMAB PENTETATE
CHEMBL2109046,"INSULIN, PROTAMINE ZINC"
CHEMBL2109047,INTERFERON ALFA-N3
CHEMBL2109065,DROTRECOGIN ALFA (ACTIVATED)
CHEMBL2109092,EPOETIN BETA
CHEMBL2109093,EPOETIN DELTA
CHEMBL2109121,DIPHTHERIA TOXOID
CHEMBL2109137,MOROCTOCOG ALFA
CHEMBL2109171,DIBOTERMIN ALFA
CHEMBL2109181,NEBACUMAB
CHEMBL2109188,FUSAFUNGINE
CHEMBL2109204,NADROPARIN CALCIUM
CHEMBL2109205,COAGULATION FACTOR IX RECOMBINANT HUMAN
CHEMBL2109287,TECHNETIUM TC 99M NOFETUMOMAB MERPENTAN
CHEMBL2109334,INEBILIZUMAB
CHEMBL2109427,ZOLBETUXIMAB
CHEMBL2109540,ALIROCUMAB
CHEMBL2109624,CAPLACIZUMAB
CHEMBL2109882,TRISILICATE
CHEMBL2110367,TRIMETHOPRIM SULFATE
CHEMBL2110368,BETHANIDINE SULFATE
CHEMBL2110372,RANITIDINE HYDROCHLORIDE
CHEMBL2110551,TECHNETIUM PENTETATE
CHEMBL2110553,GALLIUM CITRATE
CHEMBL2110554,TECHNETIUM ETIDRONATE
CHEMBL2110555,TECHNETIUM MEBROFENIN
CHEMBL2110556,INDIUM PENTETREOTIDE
CHEMBL2110557,RUBIDIUM CHLORIDE
CHEMBL2110559,TECHNETIUM PYROPHOSPHATE
CHEMBL2110561,SAMARIUM LEXIDRONAM PENTASODIUM
CHEMBL2110562,CHLORMERODRIN
CHEMBL2110563,CYANOCOBALAMIN
CHEMBL2110564,TECHNETIUM LIDOFENIN
CHEMBL2110565,TECHNETIUM OXIDRONATE
CHEMBL2110566,TECHNETIUM TETROFOSMIN
CHEMBL2110568,CHROMIC PHOSPHATE
CHEMBL2110570,TECHNETIUM GLUCEPTATE
CHEMBL2110571,SODIUM PERTECHNETATE
CHEMBL2110572,TECHNETIUM SUCCIMER
CHEMBL2110573,INDIUM OXYQUINOLINE
CHEMBL2110574,SODIUM CHROMATE
CHEMBL2110575,TECHNETIUM DISOFENIN
CHEMBL2110576,TECHNETIUM MEDRONATE
CHEMBL2110588,ELIGLUSTAT
CHEMBL2110636,BUNAMIODYL
CHEMBL2110725,VINFLUNINE
CHEMBL2110731,TOFOGLIFLOZIN ANHYDROUS
CHEMBL2110732,DACOMITINIB ANHYDROUS
CHEMBL2110914,FERROUS CITRATE
CHEMBL2110962,MEFENOREX
CHEMBL2110978,METHIODAL
CHEMBL2111018,TECHNETIUM EXAMETAZIME
CHEMBL2111097,LEVAMLODIPINE
CHEMBL2111100,MIFAMURTIDE ACID
CHEMBL2111101,PIMAVANSERIN
CHEMBL2111107,SUGAMMADEX
CHEMBL2111112,VERNAKALANT
CHEMBL2111129,PENTETATE INDIUM DISODIUM
CHEMBL2111131,TECHNETIUM MERTIATIDE
CHEMBL2111186,TALAPORFIN
CHEMBL2111187,RADIUM DICHLORIDE
CHEMBL2111286,RANITIDINE BISMUTH CITRATE
CHEMBL2111290,TESAMORELIN ACETATE
CHEMBL2134724,IPRATROPIUM BROMIDE
CHEMBL2135460,TERLIPRESSIN
