entrez_id,doid,evidence
4255,DOID:1319,DISEASES;DisGeNET
6821,DOID:11612,GWAS Catalog
5728,DOID:2394,DISEASES;DisGeNET
6517,DOID:11612,DOAF
51752,DOID:13241,DisGeNET;GWAS Catalog
6538,DOID:1909,DisGeNET
7142,DOID:14227,DISEASES
7849,DOID:1459,DISEASES;DOAF
5175,DOID:12849,DisGeNET
6678,DOID:184,DISEASES
23531,DOID:2986,DisGeNET
1806,DOID:1595,GWAS Catalog
3398,DOID:2531,DisGeNET
2938,DOID:1324,DISEASES
7056,DOID:10534,DisGeNET
6348,DOID:1936,DisGeNET
4885,DOID:1826,DISEASES
4353,DOID:10763,DisGeNET
759,DOID:10534,DisGeNET
3952,DOID:9970,DISEASES;DOAF;DisGeNET
114902,DOID:10871,DisGeNET
11096,DOID:90,DISEASES
55892,DOID:2531,GWAS Catalog
2903,DOID:12849,DisGeNET
1029,DOID:5041,DisGeNET
5781,DOID:3070,DisGeNET
799,DOID:11476,DISEASES;DisGeNET
186,DOID:9352,DisGeNET
149233,DOID:8778,DISEASES;DOAF;GWAS Catalog
5728,DOID:3070,DISEASES;DisGeNET
2175,DOID:8850,DisGeNET
27324,DOID:11612,GWAS Catalog
6715,DOID:9970,DisGeNET
10452,DOID:14221,GWAS Catalog
9360,DOID:10763,DISEASES
23683,DOID:2986,DisGeNET
677,DOID:8778,GWAS Catalog
9378,DOID:5419,DISEASES;DOAF
2776,DOID:1312,DisGeNET
5664,DOID:12930,DISEASES;DisGeNET
3576,DOID:3393,DISEASES;DisGeNET
2778,DOID:3953,DisGeNET
7124,DOID:13241,DOAF
229,DOID:3571,DisGeNET
925,DOID:263,DISEASES
3856,DOID:263,DisGeNET
925,DOID:12365,DISEASES
11023,DOID:9296,DISEASES
128602,DOID:1324,DISEASES
25977,DOID:1826,DISEASES
552,DOID:12849,DISEASES;DOAF;DisGeNET
875,DOID:10763,DisGeNET
5588,DOID:10283,DisGeNET
4744,DOID:1459,DisGeNET
79923,DOID:2994,DISEASES;DisGeNET
7226,DOID:3312,DisGeNET
3627,DOID:2043,DOAF
2263,DOID:9296,DisGeNET
998,DOID:3953,DisGeNET
1029,DOID:1909,DOAF;DisGeNET;GWAS Catalog
8332,DOID:8850,DisGeNET
4552,DOID:2986,DisGeNET
2561,DOID:12849,DISEASES
5868,DOID:3393,DisGeNET
10058,DOID:11612,DisGeNET
1814,DOID:10763,DisGeNET
1432,DOID:2531,DisGeNET
5997,DOID:2531,DisGeNET
9899,DOID:10283,DISEASES
3039,DOID:3393,DISEASES
8714,DOID:784,DisGeNET
2538,DOID:9352,DisGeNET
23339,DOID:4159,DISEASES
7128,DOID:10608,GWAS Catalog
1786,DOID:1319,DisGeNET
6347,DOID:2531,DisGeNET
1960,DOID:5419,DOAF
5443,DOID:784,DISEASES
201163,DOID:263,DISEASES;DisGeNET
3889,DOID:184,DISEASES
4322,DOID:3393,DisGeNET
5290,DOID:9970,DISEASES
3133,DOID:3312,GWAS Catalog
3988,DOID:2986,DisGeNET
10278,DOID:1094,DISEASES
1848,DOID:3393,DisGeNET
4193,DOID:1909,DOAF;DisGeNET
1508,DOID:4989,DISEASES;DOAF
51081,DOID:1612,DisGeNET
1026,DOID:1324,DISEASES
401,DOID:9352,DisGeNET
1630,DOID:1909,DisGeNET
5894,DOID:1612,DisGeNET
5663,DOID:12930,DISEASES;DisGeNET
3002,DOID:12306,GWAS Catalog
1786,DOID:5419,DOAF
1474,DOID:1612,DisGeNET
863,DOID:2531,DISEASES
7980,DOID:1909,DisGeNET
1499,DOID:3953,DisGeNET
1636,DOID:2355,DISEASES
5770,DOID:2531,DisGeNET
10498,DOID:2841,DisGeNET
32,DOID:9970,DisGeNET
93035,DOID:2531,DISEASES
9183,DOID:184,DisGeNET
185,DOID:10763,DISEASES;DOAF;DisGeNET
1829,DOID:12930,DISEASES
5792,DOID:10534,DisGeNET
898,DOID:10763,DisGeNET
7345,DOID:5041,DisGeNET
1387,DOID:11054,DisGeNET
595,DOID:3393,DisGeNET
9370,DOID:9074,DOAF
1776,DOID:7148,DisGeNET
4233,DOID:1612,DisGeNET
10551,DOID:1612,DisGeNET
151556,DOID:12849,DisGeNET
546,DOID:3070,DisGeNET
2944,DOID:3083,DOAF
8795,DOID:1793,DisGeNET
8754,DOID:2986,DisGeNET
10763,DOID:1319,DISEASES
6324,DOID:1826,DISEASES;DOAF
8872,DOID:9352,GWAS Catalog
4835,DOID:14330,DOAF
1027,DOID:3571,DisGeNET
3490,DOID:10283,DisGeNET
1544,DOID:2355,DisGeNET
7167,DOID:2355,DisGeNET
55840,DOID:10283,DisGeNET
1956,DOID:3070,DISEASES;DOAF;DisGeNET
3059,DOID:2986,DisGeNET
3676,DOID:2377,DISEASES;DOAF
80306,DOID:1612,DisGeNET
238,DOID:1192,DISEASES;DisGeNET
83990,DOID:2355,DISEASES;DOAF;DisGeNET
23530,DOID:2986,DisGeNET
6256,DOID:1781,DisGeNET
2913,DOID:1826,DisGeNET
29119,DOID:2841,DisGeNET
3047,DOID:10283,DisGeNET
7150,DOID:2531,DISEASES
186,DOID:12930,DisGeNET
361,DOID:12236,DisGeNET
654231,DOID:4159,DISEASES
841,DOID:9352,DisGeNET
3663,DOID:9074,DISEASES;DOAF;DisGeNET;GWAS Catalog
25865,DOID:9744,GWAS Catalog
1301,DOID:1686,DisGeNET;GWAS Catalog
5595,DOID:10534,DisGeNET
1644,DOID:14330,DISEASES;DisGeNET
440836,DOID:11612,DisGeNET
1029,DOID:10763,DisGeNET
7030,DOID:175,DISEASES
948,DOID:1936,DISEASES;DOAF
6648,DOID:1936,DisGeNET
8633,DOID:263,DisGeNET
836,DOID:3070,DISEASES
5020,DOID:784,DISEASES
3439,DOID:9074,DISEASES;DOAF
27166,DOID:9835,DISEASES
1026,DOID:1909,DOAF
7020,DOID:9296,DISEASES
2739,DOID:5041,DisGeNET
5294,DOID:9970,DISEASES
11173,DOID:11612,DisGeNET
54738,DOID:184,DISEASES
3792,DOID:2355,DISEASES
8625,DOID:2531,DISEASES
3606,DOID:4989,DisGeNET
3978,DOID:11054,DisGeNET
10630,DOID:263,DISEASES
5176,DOID:10283,DisGeNET
329,DOID:10534,DisGeNET
6382,DOID:9970,DisGeNET
147920,DOID:2531,DISEASES
654231,DOID:2174,DISEASES
4318,DOID:9352,DisGeNET
998,DOID:1826,DisGeNET
166,DOID:3393,DisGeNET
29127,DOID:2986,DisGeNET
744,DOID:784,GWAS Catalog
958,DOID:2531,DISEASES
4151,DOID:4045,DISEASES
1029,DOID:3953,DisGeNET
1029,DOID:4159,DisGeNET
4288,DOID:8893,DisGeNET
5728,DOID:1909,DISEASES;DOAF;DisGeNET
836,DOID:14330,DISEASES
2908,DOID:11612,DisGeNET
28951,DOID:8986,DISEASES;DOAF
2353,DOID:5419,DISEASES
3856,DOID:10534,DisGeNET
6402,DOID:2531,DISEASES
3440,DOID:1781,DisGeNET
79817,DOID:332,DISEASES
56033,DOID:9206,GWAS Catalog
94103,DOID:9744,GWAS Catalog
4353,DOID:2531,DISEASES
9497,DOID:1612,GWAS Catalog
4771,DOID:1790,DISEASES
9572,DOID:3312,DISEASES
4316,DOID:3393,DisGeNET
84273,DOID:1115,DISEASES
596,DOID:14227,DisGeNET
607,DOID:2394,DisGeNET
6556,DOID:1024,DISEASES;DOAF;DisGeNET
3569,DOID:10763,DISEASES;DOAF;DisGeNET
3552,DOID:7148,DISEASES
1508,DOID:3070,DisGeNET
3558,DOID:3310,DISEASES
563,DOID:10283,DisGeNET
221895,DOID:8778,GWAS Catalog
4976,DOID:1686,DOAF;DisGeNET
79885,DOID:2531,DISEASES
3078,DOID:2355,DISEASES
920,DOID:9744,DISEASES
10133,DOID:1686,DISEASES;DOAF;DisGeNET
64240,DOID:1936,DISEASES;DisGeNET
6548,DOID:3393,DisGeNET
4524,DOID:11054,DisGeNET
1509,DOID:1612,DISEASES
1071,DOID:9352,DISEASES
9380,DOID:10283,DisGeNET
6248,DOID:9970,DisGeNET
84285,DOID:1909,DisGeNET
2904,DOID:14330,DISEASES
5468,DOID:9074,DisGeNET
5743,DOID:10763,DISEASES;DisGeNET
2312,DOID:3310,DISEASES;DOAF;DisGeNET;GWAS Catalog
5733,DOID:11612,DisGeNET
22976,DOID:10652,DisGeNET
7837,DOID:2531,DisGeNET
3716,DOID:2531,DISEASES
7738,DOID:7148,GWAS Catalog
57405,DOID:2986,DisGeNET
150274,DOID:2355,DISEASES
7422,DOID:1686,DISEASES;DisGeNET
56913,DOID:2986,DISEASES
50943,DOID:9744,DISEASES;DisGeNET
79140,DOID:9970,DISEASES
2009,DOID:1826,DISEASES
2521,DOID:332,DISEASES;DOAF;DisGeNET
7157,DOID:3953,DISEASES;DisGeNET
3606,DOID:1936,DISEASES;DOAF;DisGeNET
3123,DOID:12849,DisGeNET
1008,DOID:12849,DisGeNET
7421,DOID:1909,DOAF
54567,DOID:1612,DisGeNET
8611,DOID:10534,DisGeNET
3565,DOID:12236,DisGeNET
5371,DOID:5408,DisGeNET;GWAS Catalog
4094,DOID:2531,DISEASES;DisGeNET
596,DOID:1909,DOAF
3329,DOID:3393,DisGeNET
952,DOID:9352,DisGeNET
2033,DOID:12995,DISEASES
23135,DOID:8850,DisGeNET
1871,DOID:2174,DISEASES
9342,DOID:1094,DISEASES
3683,DOID:8577,GWAS Catalog
3553,DOID:1826,DOAF;DisGeNET
284110,DOID:4481,GWAS Catalog
5819,DOID:2394,DISEASES
51501,DOID:1909,DisGeNET
84866,DOID:1612,DisGeNET
10965,DOID:9352,DisGeNET
10019,DOID:1459,GWAS Catalog
3123,DOID:9008,DISEASES
8936,DOID:0050741,DISEASES
8797,DOID:10871,DisGeNET
4772,DOID:7148,DISEASES
3570,DOID:3393,DisGeNET
3727,DOID:263,DisGeNET
5080,DOID:9352,DisGeNET
5293,DOID:2394,DISEASES
1638,DOID:1909,DISEASES
4853,DOID:4362,DisGeNET
6362,DOID:3310,DOAF
131,DOID:5041,DisGeNET
4897,DOID:12849,DisGeNET
959,DOID:418,DISEASES
3280,DOID:1324,DisGeNET
1814,DOID:14330,DOAF
9855,DOID:10283,GWAS Catalog
951,DOID:2986,DisGeNET
23583,DOID:2531,DISEASES
1907,DOID:3393,DisGeNET
6855,DOID:1324,DISEASES;DisGeNET
142,DOID:2531,DISEASES;DisGeNET
112464,DOID:2355,DISEASES
64963,DOID:10534,DisGeNET
10019,DOID:2531,DisGeNET
7372,DOID:10534,DisGeNET
213,DOID:1324,DisGeNET
3207,DOID:363,DisGeNET
158,DOID:1826,DISEASES
441478,DOID:1319,DisGeNET
3352,DOID:6364,DISEASES
5290,DOID:3070,DISEASES
5629,DOID:9352,DisGeNET
6529,DOID:1686,DISEASES
9055,DOID:9352,GWAS Catalog
6241,DOID:11612,DisGeNET
1294,DOID:1612,DisGeNET
4868,DOID:263,DISEASES
6925,DOID:14268,GWAS Catalog
5816,DOID:263,DisGeNET
2346,DOID:10283,DISEASES;DisGeNET
1806,DOID:1793,DisGeNET
114757,DOID:2355,DISEASES
1029,DOID:263,DisGeNET
54474,DOID:219,DISEASES
9622,DOID:10283,DISEASES
5080,DOID:12849,DisGeNET
51176,DOID:2531,GWAS Catalog
732,DOID:3393,DisGeNET
23030,DOID:1319,DisGeNET
5328,DOID:10652,DOAF;DisGeNET
57619,DOID:784,GWAS Catalog
8342,DOID:5041,DisGeNET
11026,DOID:10283,GWAS Catalog
7048,DOID:3393,DisGeNET
7249,DOID:1793,DisGeNET
6347,DOID:10871,DISEASES
3015,DOID:2986,DisGeNET
6696,DOID:2377,DOAF
6137,DOID:10534,DisGeNET
10951,DOID:10283,DisGeNET
9820,DOID:263,DisGeNET
2171,DOID:3393,DisGeNET
19,DOID:1936,DISEASES;DOAF;DisGeNET
999,DOID:363,DisGeNET
731,DOID:3393,DisGeNET
23261,DOID:175,DISEASES
4094,DOID:9970,GWAS Catalog
6138,DOID:10534,DisGeNET
713,DOID:2986,DisGeNET
9978,DOID:11054,DISEASES
7517,DOID:10534,DisGeNET
1234,DOID:10763,DisGeNET
2982,DOID:10763,DisGeNET
7124,DOID:9074,DISEASES;DOAF;DisGeNET
4852,DOID:10763,DISEASES;DisGeNET
51744,DOID:7148,DisGeNET
251,DOID:2043,DISEASES
3484,DOID:9970,DISEASES
1579,DOID:10763,DISEASES;DOAF;DisGeNET
6774,DOID:2531,DISEASES;DisGeNET
1270,DOID:1686,DisGeNET
79718,DOID:2986,DisGeNET
7421,DOID:824,DOAF
8525,DOID:3393,DisGeNET
5294,DOID:2394,DISEASES
374,DOID:11934,DisGeNET
1543,DOID:1324,DISEASES
7110,DOID:10283,DisGeNET
683,DOID:14330,DisGeNET;GWAS Catalog
6778,DOID:2841,DISEASES;DisGeNET
259,DOID:585,DISEASES
4282,DOID:2841,DisGeNET
2950,DOID:1612,DISEASES;DisGeNET
26525,DOID:8893,DISEASES
1653,DOID:1192,DISEASES
6347,DOID:1936,DISEASES;DOAF;DisGeNET
3586,DOID:7147,DOAF
4313,DOID:10763,DISEASES;DOAF;DisGeNET
1380,DOID:2531,DISEASES
9612,DOID:2531,DisGeNET
26034,DOID:2531,DisGeNET;GWAS Catalog
4292,DOID:219,DISEASES
3569,DOID:9074,DISEASES;DOAF;DisGeNET
9611,DOID:3070,DisGeNET
9575,DOID:5419,DOAF
56833,DOID:2986,DisGeNET
26191,DOID:9074,DISEASES;DOAF;DisGeNET
207,DOID:1793,DISEASES
728441,DOID:2043,DISEASES
6869,DOID:10763,DisGeNET
116,DOID:5041,DisGeNET
6854,DOID:5419,DOAF
114795,DOID:10941,DISEASES
57606,DOID:8778,GWAS Catalog
1520,DOID:10941,DisGeNET
3845,DOID:10283,DisGeNET
2175,DOID:2355,DISEASES;DOAF;DisGeNET
48,DOID:2355,DISEASES
1463,DOID:3312,GWAS Catalog
3284,DOID:11612,DisGeNET
4312,DOID:3083,DOAF;DisGeNET
6531,DOID:14330,DISEASES;DOAF;DisGeNET
7039,DOID:10283,DisGeNET
8242,DOID:263,DisGeNET
1636,DOID:9744,DISEASES;DisGeNET
3688,DOID:12930,DisGeNET
1141,DOID:10652,DisGeNET
5829,DOID:1324,DisGeNET
1493,DOID:1612,DISEASES
57412,DOID:11054,DisGeNET
338,DOID:9352,DISEASES
7184,DOID:10283,DisGeNET
3320,DOID:2531,DISEASES
114781,DOID:0050425,DISEASES;DisGeNET;GWAS Catalog
2810,DOID:1324,DisGeNET
1185,DOID:1826,DISEASES
23038,DOID:10763,DISEASES
4295,DOID:8778,GWAS Catalog
5972,DOID:784,DISEASES
639,DOID:7148,DISEASES;DisGeNET
2952,DOID:10534,DisGeNET
3606,DOID:7148,DISEASES;DOAF;DisGeNET
64170,DOID:8778,GWAS Catalog
55350,DOID:8893,DisGeNET
9968,DOID:13223,DISEASES
167826,DOID:2377,GWAS Catalog
1269,DOID:4989,DisGeNET
324,DOID:219,DISEASES;DisGeNET
716,DOID:9074,DISEASES
4137,DOID:10652,DISEASES;DOAF;DisGeNET
3992,DOID:10763,DisGeNET
2736,DOID:1612,GWAS Catalog
3613,DOID:3312,DISEASES;DOAF
6532,DOID:12849,DISEASES;DOAF;DisGeNET
5594,DOID:11934,DisGeNET
729230,DOID:1826,DisGeNET
3557,DOID:2841,DisGeNET
374569,DOID:2355,DisGeNET
3082,DOID:4606,DisGeNET
4803,DOID:784,DisGeNET
389421,DOID:1192,DisGeNET
6402,DOID:9744,DisGeNET
760,DOID:263,DISEASES
9889,DOID:2986,DisGeNET
2952,DOID:3083,DOAF
6573,DOID:11054,DisGeNET
8431,DOID:2531,DISEASES
6502,DOID:1909,DOAF
839,DOID:10283,DisGeNET
3745,DOID:1826,DISEASES
7490,DOID:1793,DisGeNET
3172,DOID:2043,DOAF
5159,DOID:2531,DISEASES
3119,DOID:8986,DISEASES;DOAF;DisGeNET
6774,DOID:4362,DisGeNET
60482,DOID:1459,DISEASES
1395,DOID:10763,DisGeNET
6462,DOID:11476,DISEASES
4323,DOID:3393,DisGeNET
335,DOID:14221,DISEASES;DisGeNET
23071,DOID:10283,DisGeNET
153,DOID:10534,DisGeNET
811,DOID:2531,DISEASES;DisGeNET
23362,DOID:3070,DisGeNET
23236,DOID:3393,DisGeNET
8643,DOID:4159,DISEASES;DisGeNET
1297,DOID:8398,DISEASES
3098,DOID:9352,DisGeNET
5725,DOID:2377,DISEASES
9429,DOID:13189,DISEASES;DOAF;GWAS Catalog
18,DOID:1826,DisGeNET
5228,DOID:3393,DisGeNET
3952,DOID:1936,DISEASES;DOAF
4585,DOID:10283,DisGeNET
79728,DOID:2355,DISEASES;DOAF
5319,DOID:1936,DISEASES
6648,DOID:7148,DisGeNET
200539,DOID:9352,DisGeNET
3479,DOID:1612,DISEASES;DisGeNET
3681,DOID:2531,DISEASES
2823,DOID:5419,GWAS Catalog
7297,DOID:8778,GWAS Catalog
22891,DOID:1612,DisGeNET;GWAS Catalog
3746,DOID:1826,DISEASES;DisGeNET
55156,DOID:2986,DisGeNET
6423,DOID:1612,DisGeNET
60314,DOID:12306,DISEASES
3861,DOID:1612,DISEASES
2670,DOID:1319,DISEASES
2952,DOID:9744,DisGeNET
10087,DOID:1324,DisGeNET
4665,DOID:3565,DISEASES
5471,DOID:263,DisGeNET
6725,DOID:3571,DisGeNET
4124,DOID:5419,GWAS Catalog
3383,DOID:12361,DOAF
3558,DOID:635,DISEASES;DisGeNET
4129,DOID:12849,DisGeNET
4520,DOID:7148,GWAS Catalog
5644,DOID:1793,DISEASES
4139,DOID:10534,DisGeNET
10979,DOID:10283,GWAS Catalog
595,DOID:2174,DISEASES
1869,DOID:1612,DisGeNET
1950,DOID:1793,DISEASES
375611,DOID:3571,DISEASES
6376,DOID:1936,DISEASES
2305,DOID:1793,DISEASES
5824,DOID:1686,DISEASES
4830,DOID:1612,DISEASES
3814,DOID:10534,DisGeNET
8438,DOID:219,DisGeNET
3440,DOID:2531,DISEASES;DisGeNET
4589,DOID:2841,DISEASES;DisGeNET
207,DOID:14221,DISEASES
3779,DOID:10763,DisGeNET
8289,DOID:11054,DisGeNET
10013,DOID:2394,DisGeNET
7098,DOID:4989,DisGeNET
1512,DOID:9744,DisGeNET;GWAS Catalog
3569,DOID:3393,DISEASES;DOAF;DisGeNET
4688,DOID:10763,DisGeNET
2650,DOID:2531,DISEASES
154,DOID:10283,DisGeNET
3659,DOID:363,DisGeNET
25897,DOID:332,DISEASES
133522,DOID:9970,DisGeNET
6098,DOID:263,DISEASES
7473,DOID:9296,DISEASES
824,DOID:2531,DisGeNET
3727,DOID:2531,DISEASES
6869,DOID:4989,DisGeNET
84668,DOID:3571,DISEASES
958,DOID:13378,DisGeNET;GWAS Catalog
10116,DOID:9352,DisGeNET
4734,DOID:3393,DisGeNET
3592,DOID:12236,DisGeNET;GWAS Catalog
1789,DOID:10283,DisGeNET
5284,DOID:2355,DISEASES
284382,DOID:3310,DisGeNET;GWAS Catalog
1075,DOID:9835,DISEASES
4856,DOID:10763,GWAS Catalog
2118,DOID:184,DISEASES
23583,DOID:1781,DISEASES
5734,DOID:7147,DisGeNET
4223,DOID:3393,DisGeNET
84624,DOID:10283,DISEASES
1586,DOID:1612,DISEASES;DisGeNET
5465,DOID:14221,DISEASES
5909,DOID:1909,DisGeNET
9622,DOID:4989,DISEASES
847,DOID:9352,DisGeNET
3481,DOID:2355,DisGeNET
288,DOID:1094,GWAS Catalog
114826,DOID:1319,DisGeNET
223117,DOID:8398,DISEASES
142,DOID:1612,DISEASES;DisGeNET
10,DOID:1612,DisGeNET
472,DOID:1909,DisGeNET;GWAS Catalog
8639,DOID:9970,DisGeNET
7040,DOID:2986,DOAF;DisGeNET
6571,DOID:14330,DISEASES;DisGeNET
2167,DOID:1936,DISEASES
224,DOID:5041,DISEASES
8600,DOID:8398,DISEASES
2908,DOID:1595,DISEASES
7850,DOID:7147,DisGeNET
3845,DOID:363,DISEASES;DisGeNET
4317,DOID:1826,GWAS Catalog
7389,DOID:11934,DisGeNET
4855,DOID:1612,DisGeNET
347730,DOID:5419,DISEASES
375056,DOID:3393,DisGeNET;GWAS Catalog
10060,DOID:12930,DISEASES
29072,DOID:263,DISEASES;DisGeNET
122618,DOID:7148,DisGeNET;GWAS Catalog
7054,DOID:14330,DISEASES;DisGeNET
11040,DOID:2531,DISEASES;DisGeNET
5111,DOID:2986,DisGeNET
7298,DOID:2986,DisGeNET
29118,DOID:14227,DISEASES
675,DOID:1612,DISEASES;DisGeNET
9937,DOID:2355,DISEASES
57142,DOID:5419,DISEASES;DOAF
131566,DOID:10534,DisGeNET
7027,DOID:2174,DISEASES
1026,DOID:2531,DISEASES
22920,DOID:332,DISEASES;DOAF;GWAS Catalog
171558,DOID:11054,DISEASES
7040,DOID:11476,DOAF;DisGeNET
675,DOID:263,DisGeNET
1965,DOID:2986,DisGeNET
9948,DOID:11476,DisGeNET
7054,DOID:10283,GWAS Catalog
83939,DOID:3393,DisGeNET
11326,DOID:2986,DisGeNET
672,DOID:10283,DisGeNET
5167,DOID:9970,DISEASES;DOAF;DisGeNET
350,DOID:1936,DISEASES
257106,DOID:11612,DisGeNET
817,DOID:3393,DisGeNET
55604,DOID:13189,DISEASES
1234,DOID:7148,DISEASES;DOAF
2173,DOID:3070,DOAF
79444,DOID:263,DisGeNET
1890,DOID:1793,DisGeNET
4535,DOID:10652,DisGeNET
116840,DOID:11612,DisGeNET
9231,DOID:8778,DISEASES
7827,DOID:784,DISEASES
4288,DOID:1612,DISEASES;DisGeNET
5937,DOID:9352,GWAS Catalog
4353,DOID:1936,DISEASES;DOAF
3362,DOID:5419,DISEASES
2847,DOID:9970,DISEASES;DisGeNET
55532,DOID:14330,DISEASES
23753,DOID:10283,DisGeNET
5742,DOID:10652,DisGeNET
7515,DOID:4159,DOAF
8991,DOID:10534,DisGeNET
7442,DOID:1936,DisGeNET
2678,DOID:10283,DisGeNET
6329,DOID:1826,DISEASES
10631,DOID:2841,DISEASES
10855,DOID:1612,DisGeNET
9536,DOID:8398,DISEASES
54539,DOID:14330,DISEASES
3156,DOID:1936,DISEASES
3280,DOID:1612,DisGeNET
154,DOID:3393,DisGeNET
9362,DOID:9835,DISEASES
3306,DOID:3393,DisGeNET
282996,DOID:12930,DISEASES;DOAF;DisGeNET
3732,DOID:10283,DISEASES;DisGeNET
3458,DOID:7148,DISEASES;DOAF;DisGeNET
7090,DOID:5419,GWAS Catalog
7099,DOID:8778,DISEASES;DOAF
3087,DOID:9352,DisGeNET;GWAS Catalog
7038,DOID:1459,DISEASES;DOAF
10693,DOID:2531,DisGeNET
7869,DOID:1192,DisGeNET
1869,DOID:1909,DOAF;DisGeNET
2321,DOID:3070,DISEASES
4915,DOID:5419,DOAF
7546,DOID:10283,DisGeNET
8995,DOID:8778,GWAS Catalog
768,DOID:4362,DisGeNET
5621,DOID:10652,DOAF;DisGeNET
718,DOID:2355,DISEASES
9446,DOID:8398,DISEASES
5550,DOID:10534,DisGeNET
7297,DOID:2377,DOAF;DisGeNET
4792,DOID:1612,DisGeNET
4838,DOID:9296,DISEASES
4826,DOID:1324,DisGeNET
3458,DOID:2043,DISEASES;DOAF;DisGeNET
836,DOID:4989,DisGeNET
84260,DOID:2377,DISEASES
367,DOID:11612,DOAF
10253,DOID:9296,DisGeNET;GWAS Catalog
7275,DOID:9970,DISEASES;DisGeNET
7157,DOID:3083,DisGeNET
794,DOID:1725,DISEASES
7124,DOID:14221,DISEASES
1906,DOID:784,DisGeNET
5133,DOID:2043,DOAF
8694,DOID:9970,DISEASES
4128,DOID:594,DISEASES
240,DOID:2841,DISEASES;DOAF;DisGeNET
4609,DOID:1324,DISEASES
7252,DOID:1459,DISEASES
4353,DOID:8577,DISEASES;DisGeNET
5139,DOID:10763,DisGeNET
9589,DOID:263,DISEASES
207,DOID:363,DISEASES
64231,DOID:2986,DisGeNET
64127,DOID:4989,DisGeNET
857,DOID:10763,DisGeNET
1488,DOID:10283,DisGeNET
3690,DOID:12849,DOAF;DisGeNET
5394,DOID:418,DISEASES
10659,DOID:2986,DisGeNET
1647,DOID:2394,DisGeNET
374,DOID:3393,DisGeNET
3553,DOID:2377,DISEASES;DOAF;DisGeNET
23462,DOID:1793,DisGeNET
6387,DOID:635,DOAF
10858,DOID:10652,DISEASES;DOAF;DisGeNET
10397,DOID:3571,DisGeNET
23345,DOID:5419,GWAS Catalog
9968,DOID:3953,DisGeNET
4982,DOID:11476,DISEASES;DOAF;DisGeNET;GWAS Catalog
3688,DOID:1324,DisGeNET
5894,DOID:1324,DisGeNET
2117,DOID:9970,DISEASES
5577,DOID:9970,DisGeNET
4869,DOID:0060073,DISEASES
11141,DOID:12849,DISEASES;DisGeNET
5122,DOID:9352,DisGeNET
4322,DOID:90,DISEASES
4140,DOID:1319,DISEASES
1437,DOID:635,DISEASES
5743,DOID:10652,DISEASES;DisGeNET
79068,DOID:9970,DISEASES;DOAF;DisGeNET;GWAS Catalog
7391,DOID:3393,DISEASES
158,DOID:3310,DISEASES
3082,DOID:1909,DOAF
3569,DOID:2377,DISEASES;DOAF
224,DOID:1612,DISEASES
3586,DOID:13378,DOAF
6376,DOID:3393,DisGeNET
1814,DOID:3312,DISEASES
208,DOID:10763,DisGeNET
567,DOID:9744,DisGeNET
10451,DOID:10283,DisGeNET
6348,DOID:635,DISEASES
2122,DOID:263,DISEASES
1392,DOID:594,DISEASES
56896,DOID:3277,DISEASES
328,DOID:10283,DisGeNET
219333,DOID:8577,GWAS Catalog
1815,DOID:0050741,DISEASES
2335,DOID:1686,DISEASES
5743,DOID:4159,DISEASES
3630,DOID:10652,DisGeNET
4217,DOID:14330,DisGeNET
1072,DOID:5041,DisGeNET
5236,DOID:3393,DisGeNET
387082,DOID:9744,DISEASES
6251,DOID:11476,DisGeNET
1114,DOID:5419,DOAF
81606,DOID:7148,GWAS Catalog
1464,DOID:1909,DISEASES;DOAF
3952,DOID:3083,DOAF
150,DOID:1826,DisGeNET
6382,DOID:3393,DisGeNET
8809,DOID:3310,GWAS Catalog
1154,DOID:12365,DisGeNET
64005,DOID:2531,DISEASES
1545,DOID:10283,DisGeNET
64240,DOID:3393,DisGeNET
26508,DOID:1612,DisGeNET
868,DOID:2377,DisGeNET;GWAS Catalog
5329,DOID:1826,DisGeNET
57104,DOID:11612,DisGeNET
5950,DOID:10534,DisGeNET
8913,DOID:9744,DisGeNET
3912,DOID:12849,DisGeNET
3303,DOID:1793,DisGeNET
11127,DOID:2841,DisGeNET
2068,DOID:4159,DISEASES
4353,DOID:3083,DisGeNET
23301,DOID:10283,DISEASES;DisGeNET;GWAS Catalog
6775,DOID:2841,DisGeNET
3676,DOID:12849,DisGeNET
5888,DOID:2986,DisGeNET
1401,DOID:7147,DISEASES
4481,DOID:2986,DisGeNET
766,DOID:219,DISEASES
249,DOID:12236,DISEASES
7422,DOID:784,GWAS Catalog
306,DOID:7148,DisGeNET;GWAS Catalog
6786,DOID:10763,DisGeNET
10743,DOID:3393,GWAS Catalog
5195,DOID:1612,GWAS Catalog
63892,DOID:11612,DISEASES;GWAS Catalog
4133,DOID:1909,DOAF
138046,DOID:1612,DisGeNET
2890,DOID:1826,DISEASES;DisGeNET
9508,DOID:90,DISEASES
79071,DOID:2986,DisGeNET
768,DOID:263,DISEASES
1030,DOID:363,DisGeNET
1409,DOID:9835,DISEASES
26762,DOID:2841,DOAF
4628,DOID:1312,DisGeNET
6389,DOID:12930,DisGeNET
337,DOID:1936,DisGeNET
710,DOID:10871,DOAF
80267,DOID:7148,GWAS Catalog
4843,DOID:10652,DisGeNET
26502,DOID:1686,DISEASES
2254,DOID:9296,DisGeNET
51311,DOID:2986,DisGeNET
23236,DOID:10652,DisGeNET
10163,DOID:0050742,DISEASES
5111,DOID:1909,DOAF
